Win/Loss,Player1 name,Player1 champ name,Player1 overall wr,Player1 total games,Player1 champ games,Player1 champ wr,Player1 kda,Player1 cs,Player1 mastery,Player2 name,Player2 champ name,Player2 overall wr,Player2 total games,Player2 champ games,Player2 champ wr,Player2 kda,Player2 cs,Player2 mastery,Player3 name,Player3 champ name,Player3 overall wr,Player3 total games,Player3 champ games,Player3 champ wr,Player3 kda,Player3 cs,Player3 mastery,Player4 name,Player4 champ name,Player4 overall wr,Player4 total games,Player4 champ games,Player4 champ wr,Player4 kda,Player4 cs,Player4 mastery,Player5 name,Player5 champ name,Player5 overall wr,Player5 total games,Player5 champ games,Player5 champ wr,Player5 kda,Player5 cs,Player5 mastery,Player6 name,Player6 champ name,Player6 overall wr,Player6 total games,Player6 champ games,Player6 champ wr,Player6 kda,Player6 cs,Player6 mastery,Player7 name,Player7 champ name,Player7 overall wr,Player7 total games,Player7 champ games,Player7 champ wr,Player7 kda,Player7 cs,Player7 mastery,Player8 name,Player8 champ name,Player8 overall wr,Player8 total games,Player8 champ games,Player8 champ wr,Player8 kda,Player8 cs,Player8 mastery,Player9 name,Player9 champ name,Player9 overall wr,Player9 total games,Player9 champ games,Player9 champ wr,Player9 kda,Player9 cs,Player9 mastery,Player10 name,Player10 champ name,Player10 overall wr,Player10 total games,Player10 champ games,Player10 champ wr,Player10 kda,Player10 cs,Player10 mastery
loss,GoldenBunana,yone,56,227,10,60,1.343.4,208.7,ng,After mins,viego,49,59,23,52,3.0510.7,192.3,ng,pfpcqrvvz,sion,53,194,27,56,1.133.3,200,ng,Bu Hui JG,sivir,61,77,1,0,0.802.0,163,ng,Coca PH,zyra,47,47,14,50,2.184.7,31.1,ng,Halid,aatrox,52,404,52,50,2.095.9,186,ng,Father Salami,kayn,57,281,120,62,2.928.0,184,ng,DjCarAlarm,sylas,57,88,24,63,2.218.0,158.5,ng,Fluffy Business,caitlyn,47,126,23,48,3.066.1,200.3,ng,skittlesgf,senna,56,200,10,40,3.465.3,24.5,ng
loss,Fiorista,darius,63,65,14,71,2.558.6,200.7,ng,Different jungle,graves,53,78,14,79,3.7910.4,221.4,ng,new szn test acc,sylas,56,25,1,0,1.9114.0,133,ng,Nimosenpai,tristana,53,337,315,53,3.677.9,195.7,ng,Moonłite,janna,55,163,16,38,2.380.8,20.2,ng,HeiMeiGui,sett,50,261,30,60,1.587.0,166.1,ng,Owlbum,jarvaniv,51,257,38,63,5.606.8,168.2,ng,Let G0,vladimir,49,318,121,49,3.366.6,186,ng,TKSA,jinx,59,304,23,57,3.436.5,200.2,ng,vanillavaa,milio,53,152,19,63,5.380.5,35.9,ng
loss,AboveTheHeavens,aatrox,50,746,1,0,1.003.0,227,ng,PillowKase,ivern,53,249,174,61,4.352.0,144.2,ng,Taijutsu Only,akshan,None_unranked,None_unranked,1,0,0.705.0,217,ng,Ziomek,kaisa,49,346,60,53,3.008.7,208.4,ng,DurianBoy,zyra,59,22,5,80,4.124.4,35.6,ng,FakersĆhild,jax,54,240,18,67,1.875.7,201.9,ng,eIoIe,shaco,51,275,36,69,4.0010.0,142.3,ng,HandsomeK1ng,yasuo,48,172,100,52,2.045.6,189.2,ng,Alzheimer Deft,ziggs,49,123,1,100,3.506.0,208,ng,Sohvie,senna,54,238,8,25,2.022.4,17.3,ng
loss,Sometimes Maybe,jinx,48,134,152,49,2.596.0,197.3,ng,IIux,lux,53,286,40,50,2.663.6,36.1,ng,Yohan,irelia,58,88,8,25,1.516.3,204.8,ng,tty,kayn,39,38,102,61,2.659.4,210.5,ng,Inferno Flair,ksante,53,34,2,0,1.174.0,191.5,ng,luckified,garen,53,172,1,100,1.444.0,194,ng,Botzmaven,nautilus,50,247,6,33,2.741.5,36.3,ng,Bingo,lucian,52,141,13,54,3.876.9,216.7,ng,BC Anthony,azir,55,77,3,33,3.009.0,249.3,ng,FE Myers,reksai,54,109,10,50,2.488.8,161.5,ng
win,WhiskeyRed,olaf,57,230,1,100,1.898.0,267,ng,Phil McKrotch,malphite,49,82,16,75,2.143.9,160,ng,xXxARAMGODxXx,syndra,56,326,1,100,1.576.0,263,ng,MoistQuëef,leona,48,297,12,58,2.182.0,36.8,ng,WhiskeyReds Dad,sivir,50,374,60,53,2.276.8,217.4,ng,BJangalang,mordekaiser,None,None,None,None,None,0,ng,eNicMa,leblanc,57,37,1,0,2.206.0,225,ng,Jaköb,janna,None,None,None,None,None,0,ng,Te Fiti,graves,51,148,1,100,5.504.0,223,ng,jhyim,zeri,None,None,None,None,None,0,ng
win,OneTwoOneTwo,singed,52,555,22,64,1.544.0,208.6,ng,Kingson,hecarim,50,333,14,64,2.447.3,185.5,ng,She is my zed,lucian,54,74,4,50,1.647.3,225.5,ng,Oh Jaehyung,caitlyn,48,643,8,50,2.677.4,189.1,ng,Hi im Oli,velkoz,54,257,79,54,2.855.1,131.5,ng,An Actual Tumor,drmundo,48,128,7,29,1.342.3,185.7,ng,CodeMoar,nocturne,49,584,27,56,2.449.2,171.1,ng,cvdnnze,fizz,74,65,47,85,3.3611.6,199.9,ng,Fall to Insanity,draven,52,155,51,59,2.8512.1,174.5,ng,floating away,pyke,54,230,3,0,2.046.0,33,ng
loss,AF CloudTemplar,irelia,66,50,2,100,2.204.5,237.5,ng,than Winstun,graves,51,184,76,57,2.478.8,206.8,ng,MAKEOUTHIŁL666,pyke,50,62,32,59,2.506.9,49.4,ng,Secx ma,caitlyn,59,27,1,0,2.5014.0,239,ng,SunnySideSenpie,lux,54,277,70,50,2.433.0,32.7,ng,DAVE THE DIVER,vayne,54,68,10,40,1.094.0,136.3,ng,MafiaPoroDaBOSS,hecarim,39,49,2,100,3.7115.0,257.5,ng,RedStarCloud,orianna,59,101,2,50,2.318.0,182.5,ng,II Demo II,aphelios,55,290,44,50,2.155.9,209.3,ng,Bopii,milio,51,430,5,40,3.962.2,20,ng
loss,1234qwerasdf,yone,53,212,29,66,1.927.6,217.9,ng,Fat Beagle,shyvana,52,261,1,0,0.332.0,159,ng,Fani,sylas,55,75,4,75,2.689.8,189.8,ng,Malevoyance,lucian,48,396,63,56,3.247.8,204.9,ng,TwTV CrimsonRage,milio,48,320,39,49,3.140.5,10.2,ng,GankedByThunder,jax,44,9,3,67,3.009.3,207,ng,JuJak,ivern,51,93,30,43,3.582.9,134.2,ng,Launnashave,zed,46,149,3,67,1.946.7,174.7,ng,HopeSheNotices ,jhin,52,63,34,53,3.418.0,188.2,ng,TheOnlyDD4E,ashe,46,184,4,50,1.602.5,43,ng
loss,LoL Coach Mike19,camille,58,85,92,59,2.476.4,165.9,ng,Barnes,hecarim,49,348,54,56,2.608.3,205.8,ng,Frozen Harmony,quinn,49,440,55,46,2.538.2,207.2,ng,Lord Zenodar,syndra,60,50,2,50,4.716.5,194,ng,Enjoy A Moment,ashe,49,913,3,0,2.761.0,22.3,ng,Essucoun,rumble,57,185,22,46,2.015.1,163.8,ng,bindraiven,kayn,50,239,7,43,3.327.1,257.7,ng,Vend3tta,caitlyn,51,637,251,60,2.807.9,208.2,ng,Draven baka,draven,49,987,117,51,2.286.7,210.8,ng,Odyssey Jinx,soraka,58,145,79,61,3.830.8,10.5,ng
loss,ChaseDreamsNotMe,singed,50,18,56,66,3.437.2,200.1,ng,Glïnk,leesin,59,134,1,0,0.502.0,99,ng,The Twayne,malzahar,55,206,101,59,2.164.8,197.9,ng,JLob,ezreal,47,128,14,29,2.426.1,177,ng,FlySpek,karma,48,40,4,50,3.364.3,44,ng,Invincible YiYi,fiora,47,215,49,57,1.715.1,181,ng,Kìm Çhi,wukong,45,69,5,40,3.044.8,164.6,ng,LetMeCryA Riven,viktor,49,196,1,0,2.004.0,203,ng,kaobeilaa,varus,52,253,3,67,4.754.0,207,ng,Zexing,janna,52,33,4,75,3.501.5,7.3,ng
loss,Darcreationx,gnar,54,112,15,53,2.748.3,236.3,ng,Gusto,gragas,49,283,51,55,2.245.9,177.1,ng,Toucan Sam Mid,taliyah,52,261,11,64,1.695.5,204.3,ng,Hao Yun Bao Beì,twitch,52,561,51,63,3.758.7,184,ng,Lustay,nautilus,40,20,5,40,2.241.2,32.6,ng,Kotrechecra,chogath,55,229,3,100,3.002.7,187.7,ng,Mélos,karthus,49,344,3,67,4.009.0,214.3,ng,Taxs,xerath,53,302,50,58,2.915.3,132.1,ng,Cloverfate,missfortune,70,50,1,100,3.2913.0,225,ng,TittyLove,leona,51,236,11,46,2.200.7,33,ng
loss,U Intcel Jr,kled,50,760,732,50,2.234.4,189.2,ng,Wei Mi Bu Zhen,khazix,53,647,184,62,3.039.1,171.4,ng,IoveF1ona,sylas,51,399,170,59,2.8611.4,142.5,ng,Sleepyhead1,samira,47,630,74,55,2.5710.8,175.7,ng,Wberyleg,nautilus,45,29,10,60,2.741.6,32.8,ng,INJOSUNG,warwick,59,102,95,60,2.057.0,151.7,ng,Katureyae,shyvana,45,47,5,100,5.4110.0,241.4,ng,BBingBBong,ziggs,53,157,141,58,3.295.3,197.8,ng,inplane,seraphine,52,376,12,42,3.723.4,212,ng,Synthetic Surge,poppy,51,287,39,56,2.882.6,36.5,ng
win,ACE TokaiTeio,nasus,63,8,3,100,4.427.0,199.3,ng,cute eraser,elise,56,145,2,50,2.7310.0,163,ng,BOCCHI za PENGIN,ahri,54,50,19,47,2.426.4,191.3,ng,ReneezHnFb,ezreal,52,183,12,42,2.717.8,200.7,ng,Hun Idiot,lux,48,110,28,61,2.183.4,40,ng,thomasconnector,illaoi,None_unranked,None_unranked,1,0,1.112.0,212,ng,DellConagher,lillia,60,20,3,67,1.632.0,135.3,ng,yourfirstboss,orianna,None_unranked,None_unranked,2,50,2.4411.5,187,ng,Jjangoo,ashe,53,160,14,36,2.945.4,174.9,ng,One Inch Warrior,xerath,25,12,3,67,8.228.3,40.3,ng
win,Adom103,garen,54,35,7,57,3.3911.0,198.9,ng,Ederedanya,ivern,57,117,53,64,4.332.3,130.1,ng,Tekira Macarong,katarina,49,95,11,55,1.989.4,193,ng,Kamisamaˉ,twitch,66,112,97,67,2.8014.3,184.8,ng,Bel Fiore,soraka,49,802,150,54,3.181.0,13.7,ng,nopostgame,chogath,49,470,331,51,2.106.9,202.1,ng,Tegid,jax,52,264,2,0,2.739.0,186.5,ng,Maevaria,corki,49,391,6,33,3.289.2,230,ng,Astrovern,jinx,52,935,80,54,1.899.5,208,ng,flowerblossom,lulu,52,395,6,17,2.731.8,18.7,ng
loss,personnel office,sett,54,178,1,0,1.865.0,175,ng,0SU Cyborg,vi,58,19,2,50,4.636.5,180.5,ng,bombtruck457,malzahar,45,152,1,0,0.786.0,228,ng,Chinnu,xayah,52,112,6,33,1.885.7,203,ng,Tualkaer,leona,49,410,402,48,1.812.4,39.2,ng,1 Too Many Beers,garen,57,92,5,60,2.386.4,196.6,ng,jungleuser,rumble,50,896,10,30,2.364.6,178.9,ng,MinuteWaltz,gwen,50,984,183,48,1.525.1,202.5,ng,xUsIcHerman,twitch,51,513,32,44,2.368.1,165.9,ng,Flukewurm,alistar,53,398,6,67,3.001.3,30,ng
win,SplitPushYurMom,teemo,58,66,104,55,2.634.6,247.6,ng,Norton51,nunu&willump,None,None,None,None,None,0,ng,Stone Free,taliyah,47,62,3,67,2.504.0,122,ng,dirtyjoe123,draven,52,64,4,0,1.595.8,160.5,ng,skinanbones,leona,None,None,None,None,None,0,ng,Teemonoob,yone,70,43,2,50,2.908.5,225.5,ng,YGK,kayn,45,40,33,52,2.356.3,186.8,ng,EGOMYBARREL2 ,syndra,48,33,21,52,3.118.3,234,ng,MikeCocHurts,jinx,50,223,1,0,1.144.0,181,ng,MC Sh1ki xTeem0x,morgana,None,None,None,None,None,0,ng
loss,Cremé,riven,50,660,553,51,1.885.9,208.2,ng,Kill The Weak,kayn,61,105,86,62,3.009.4,191,ng,El Conejo Malo,galio,56,78,11,55,3.086.6,175.6,ng,isoLyM,samira,52,574,270,56,2.248.4,176.3,ng,SSarganis,thresh,53,167,93,56,2.791.7,45.2,ng,StClair Nguyen,jayce,54,160,41,54,2.097.3,206.4,ng,ybwmmf,ekko,53,202,107,63,3.799.8,216.1,ng,Hiskoi,orianna,51,240,37,62,3.704.2,215.6,ng,Destinedwithin,ezreal,47,51,3,67,3.606.0,198,ng,althepalsal,shaco,53,222,208,53,2.213.2,37.8,ng
loss,Nellum,nasus,50,648,31,52,2.464.9,177.2,ng,Calarmurvum,viego,49,122,9,33,2.649.3,149,ng,BUT CH0VY CS,pantheon,55,393,20,45,2.186.5,135.9,ng,PººP,lucian,46,78,9,56,3.008.0,213.6,ng,JulianC Smurf,nami,53,154,89,58,3.561.6,10.8,ng,renel7,yorick,48,467,148,51,1.664.5,206,ng,Ðoughboy,briar,49,1158,95,51,1.778.9,167.9,ng,Huntiar,veigar,48,75,16,38,1.584.3,199.6,ng,Luffyyyy,ezreal,51,735,138,54,2.296.8,197.4,ng,ToMMMi,yuumi,50,452,97,40,5.031.8,4,ng
win,Ailieri,irelia,57,67,96,66,2.388.6,223.6,ng,apparitiøn,yorick,28,60,1,100,2.003.0,143,ng,Ðarth Jar Jar,velkoz,49,156,137,50,3.456.1,177.8,ng,Old Zach,ezreal,51,186,115,56,2.948.1,189.3,ng,NarutoFanfic,thresh,54,67,23,61,2.202.7,33.9,ng,playaespa,caitlyn,50,135,13,23,1.416.2,245.2,ng,aziandragon,poppy,40,20,8,75,2.846.9,143.1,ng,RyanSon,jayce,50,58,2,50,4.3811.5,189,ng,Newport Modele,ziggs,51,286,11,46,2.053.6,177.9,ng,Pocky Yi,lux,49,241,46,44,2.493.0,32.1,ng
loss,chowicopter,mordekaiser,54,107,6,83,3.208.2,139,ng,SirThugglesIII,vi,None,None,None,None,None,0,ng,jsø,aatrox,53,349,2,0,1.002.0,144.5,ng,nyle,vayne,52,152,3,33,1.624.3,157.3,ng,Poys0n,zilean,None,None,None,None,None,0,ng,oh no step cho,chogath,50,183,157,54,2.645.4,163.3,ng,smauggd,viego,47,304,21,48,2.086.6,155.2,ng,DAVI PRIME,neeko,51,194,50,50,3.396.3,135.9,ng,Drowy21,samira,38,91,18,67,2.428.2,144.7,ng,Duked,nami,53,224,41,51,4.961.8,11,ng
win,WulphOfLegends,drmundo,53,276,10,50,1.603.6,234.1,ng,Heck You,elise,49,486,79,49,2.107.1,121.3,ng,LóL,pantheon,47,219,177,45,2.437.9,188.3,ng,Priince,ezreal,50,281,30,60,2.585.2,190.6,ng,Orios,blitzcrank,55,262,1,100,2.253.0,34,ng,Unbreakable,malphite,47,38,5,60,4.004.0,168,ng,Cucuy261,nocturne,54,92,5,60,2.769.2,225.4,ng,Fizzliz Namidad,talon,49,118,4,25,2.148.0,187.3,ng,Supremenii,tristana,None,None,None,None,None,0,ng,saiii,zyra,48,431,11,36,1.903.1,80.8,ng
loss,Tommy Pastrami,illaoi,46,85,4,50,0.895.8,218.3,ng,sxtus,nidalee,53,249,5,60,3.566.6,156.2,ng,shepherdd,syndra,56,331,326,58,2.198.7,185.7,ng,grommmit,twitch,47,116,5,20,1.184.6,123.6,ng,NígatarReturns,janna,48,635,87,56,3.290.7,10.9,ng,MoistFart,tahmkench,53,169,4,75,4.554.5,162.8,ng,GiveMeCigars,graves,50,468,107,62,2.807.1,189.8,ng,ßaby ßaron,viktor,None,None,None,None,None,0,ng,Julían,caitlyn,51,169,25,84,3.435.0,188.4,ng,Corvenous,renata,None,None,None,None,None,0,ng
win,Warwick Kingdom,warwick,65,43,41,63,2.245.8,158.8,ng,krÿpt,talon,51,887,183,45,1.648.2,186.1,ng,Great Librarian,vex,75,12,5,60,3.755.0,196,ng,fun4,draven,48,450,209,50,2.008.5,184.9,ng,im 16 lol,janna,50,66,3,100,5.142.3,12,ng,6ixVoiD,sylas,50,361,106,59,2.759.0,162.4,ng,Mintha,rengar,42,38,16,63,2.3311.2,205.8,ng,Hentai Lord Desu,anivia,47,100,7,71,3.937.9,201.9,ng,HipsterG,xayah,55,304,2,100,3.308.5,210.5,ng,Littleweirdo,zac,64,55,50,68,4.285.1,154.3,ng
loss,John The Gee,poppy,49,866,466,55,2.725.4,142.3,ng,Reaprr,kayn,51,264,183,55,2.397.8,180.2,ng,Srellikuul,akali,45,107,36,56,2.028.3,178.6,ng,evileyes,sivir,46,182,7,57,1.615.1,204.7,ng,Heims,heimerdinger,53,339,217,59,1.905.2,63.5,ng,Mıchaeł,singed,51,342,3,67,2.134.7,208.7,ng,Riskender,shaco,50,549,331,56,3.447.8,170.6,ng,gibson8686ALImid,alistar,50,776,690,50,1.974.7,102.5,ng,A brain user,ezreal,52,325,6,67,2.698.0,194.7,ng,THC TANK,xerath,52,122,3,33,2.175.7,197.3,ng
win,Canasiaan,yone,50,262,110,52,1.878.4,219.6,ng,Tâm Non,graves,62,107,14,50,3.107.7,175.2,ng,bladeside,syndra,57,263,21,67,3.867.3,220.3,ng,AXE SPINNING MFK,draven,52,263,207,55,2.146.8,183.7,ng,pakapdo,blitzcrank,54,272,73,55,3.581.6,28.8,ng,Evol,camille,52,302,26,58,2.568.7,189.7,ng,KigYar,rengar,48,201,181,48,1.998.0,158.6,ng,Tina Ball,malzahar,52,361,165,54,1.944.5,206.8,ng,sentenrainen,xayah,59,27,1,0,1.117.0,225,ng,fat and meaty,thresh,46,145,39,44,2.991.5,31.5,ng
loss,Bill the Drill,garen,48,411,26,46,2.225.3,211,ng,MasterPubes,masteryi,49,132,110,52,2.697.9,147.4,ng,Kazer0,aurelionsol,43,142,32,50,2.685.9,197.4,ng,Bor Taer Bds,draven,57,74,15,47,2.156.9,204.7,ng,RellyAwefull,milio,50,290,11,18,3.040.7,11.9,ng,gc2,jax,57,206,19,63,1.896.5,177.4,ng,The Kind Rat,jarvaniv,51,387,30,53,3.296.0,165.9,ng,fingershank,kassadin,52,424,20,45,2.665.6,208.2,ng,hant,twitch,53,294,119,56,2.928.7,200.1,ng,Mr Rattlebone,blitzcrank,52,160,6,67,2.671.0,27,ng
win,Delirious7654,jax,47,208,7,71,1.734.6,190.3,ng,ill quit one day,lillia,52,448,129,51,2.687.1,196.3,ng,Nønpareil,yasuo,52,405,298,51,1.704.9,196.3,ng,GrayHoves,twitch,50,262,33,52,2.487.2,179.9,ng,4ft9 UC Demacia,bard,50,741,11,55,5.473.7,44.3,ng,sup with BEST cs,leblanc,52,505,197,51,2.286.8,153.7,ng,Graduated Player,jarvaniv,49,1172,16,44,3.755.9,159.8,ng,Yunsang,zed,46,283,221,47,2.787.3,213.8,ng,die job this car,missfortune,49,203,38,34,2.036.7,175.5,ng,Horny Bishop,senna,50,372,25,40,2.573.6,20.8,ng
win,galiomydingdong,yorick,55,55,10,60,1.022.1,215.5,ng,iTono,jarvaniv,51,307,17,71,4.288.1,163,ng,Aanzo,veigar,47,673,53,45,1.736.9,194.4,ng,Salsý,yasuo,54,361,221,57,2.439.1,188.3,ng,FloppyMcNutz,tahmkench,50,525,370,51,2.005.5,51.6,ng,LóL,pantheon,47,219,177,45,2.437.9,188.3,ng,eatengutlessbf,kayn,44,132,121,45,2.127.8,203.8,ng,Igwemma,azir,60,75,36,56,2.065.8,186.6,ng,pandoria1441,ezreal,51,377,4,0,0.972.3,173,ng,SilentJ,braum,51,404,15,40,2.861.3,31.1,ng
loss,Maiden Voyage,aatrox,44,139,33,42,1.655.4,164.4,ng,ÄF1 Orangutan,ekko,62,29,4,50,2.377.3,199.8,ng,W Is My Friend,zed,51,391,310,55,2.108.1,189.9,ng,Truong Nguyen,aphelios,45,22,6,17,1.415.2,208.3,ng,Supportang2,bard,52,403,115,55,4.652.1,21.4,ng,Grimmer,malphite,58,95,6,67,3.383.3,184.2,ng,Eugene117,leesin,50,392,35,40,2.025.9,148.7,ng,fingershank,ahri,52,424,9,56,2.724.7,200.8,ng,goodr,ashe,54,71,26,73,3.106.8,181.8,ng,misoo,karma,47,128,3,33,1.763.7,23.3,ng
loss,Accordéon,camille,59,76,73,60,2.458.6,180.3,ng,SirJackson,lillia,54,365,34,62,5.937.8,216,ng,Mommies Home,orianna,48,231,6,50,3.303.8,169.3,ng,eeleeyas,xayah,52,924,5,40,1.436.8,235.8,ng,Japogang fanboy,janna,54,99,4,50,2.221.8,14.8,ng,Rachael,rumble,52,353,140,52,2.355.0,152,ng,Bobooni123,graves,75,67,4,100,6.637.3,165.5,ng,El Conejo Malo,sion,56,78,57,53,2.176.0,236.8,ng,lapeliculaptocom,ziggs,50,325,1,100,3.209.0,205,ng,lunalyn,karma,52,473,31,55,4.751.9,15.3,ng
loss,aSimpanzeeTTV,trundle,None,None,None,None,None,0,ng,Suicide Simba,nocturne,50,393,22,55,3.206.7,155.5,ng,Robert Cheeto,vladimir,56,163,45,53,2.665.9,195,ng,Kallliii,vayne,50,319,33,55,2.336.7,200,ng,WrØngHØle,soraka,54,360,64,55,2.760.9,14.2,ng,lIlIlIllIlIlIl,darius,54,401,37,54,2.327.4,216.4,ng,Jragoon,karthus,52,179,11,64,3.497.5,222.1,ng,łacheron ,talon,51,363,12,75,3.1111.1,167.3,ng,1 800 ILL FEED,aphelios,49,290,144,53,2.107.1,190.5,ng,Appleoni TTV,alistar,60,173,10,50,2.491.3,32.3,ng
loss,Friendly EggRoll,jax,47,83,4,25,0.874.0,204.3,ng,bowkuto,sejuani,48,190,12,58,3.202.4,113.4,ng,Trondiegham,katarina,46,491,5,80,3.6116.4,184.6,ng,Aram Yaeger,kaisa,None,None,None,None,None,0,ng,Greenmachine1118,pyke,52,261,177,55,2.517.0,47.5,ng,CloseLoga,garen,None,None,None,None,None,0,ng,Sir Himmothy,graves,None,None,None,None,None,0,ng,l Mr Clean l,orianna,51,634,27,59,3.846.6,211.1,ng,Haerehe,zeri,57,139,23,65,3.116.9,219.1,ng,Pegoabe,zilean,58,159,119,56,3.821.7,41.1,ng
win,kylerthedoge,illaoi,49,45,2,50,1.303.0,230,ng,HERE COMES RICKY,yorick,51,276,115,57,1.514.1,239.6,ng,5th Self,nasus,52,183,86,56,3.226.9,191.2,ng,eUsEmCDarcy,senna,55,91,45,60,2.224.7,45.8,ng,CarryViaSupport,brand,46,78,4,25,1.502.3,36.3,ng,BadMitchy,trundle,61,94,1,100,4.678.0,80,ng,SpringBreak1989,udyr,51,324,228,54,2.016.1,184.5,ng,BlackArt19,zed,51,331,228,53,2.889.7,224.1,ng,JannaJannaJannaJ,nilah,47,535,222,54,2.007.6,184.2,ng,Foozie,fiddlesticks,44,68,43,44,1.853.8,49.9,ng
win,CR Gyutown,aatrox,54,309,37,54,1.965.5,207.1,ng,JUNGLEEE,vi,90,10,1,100,11.0012.0,170,ng,Jaggieman,syndra,52,638,85,51,3.356.3,240.1,ng,TwitchTvisaac1v9,vayne,57,235,7,86,4.129.0,154.1,ng,Musobi,taric,55,89,15,53,3.361.7,33.8,ng,Denta,pantheon,59,165,30,77,3.115.8,172.6,ng,chasing my highs,rengar,50,330,182,51,2.578.6,164.4,ng,KaZ046,vladimir,49,148,71,44,2.595.7,169.1,ng,A bag of Kuro,sivir,51,91,1,0,1.294.0,175,ng,seeoh,amumu,56,25,3,33,1.712.3,64.3,ng
loss,Witerally,tahmkench,53,321,21,48,2.604.4,142.5,ng,MyNukeNow,khazix,52,569,34,50,2.119.6,144.9,ng,réborn,orianna,55,148,9,78,3.226.2,178.8,ng,virginshoulders,xayah,50,191,1,100,Perfect2.0,80,ng,Dr BBC,janna,56,277,110,64,2.621.3,16.5,ng,Krezz,olaf,None,None,None,None,None,0,ng,oyeboyz808,belveth,53,366,111,55,3.087.8,198.3,ng,JuJak,twistedfate,51,93,39,67,4.524.3,183.8,ng,ISFP itself,kaisa,52,98,20,70,3.5410.2,214.2,ng,BallsGarglerer,pantheon,63,83,67,67,3.148.2,62.2,ng
win,MirrorTimeOxO,riven,54,217,79,58,2.426.1,195,ng,Agillinus,zed,67,76,4,50,4.188.5,195.5,ng,Nishimiya Yuzuru,lissandra,None,None,None,None,None,0,ng,Sneeky,caitlyn,49,232,87,53,3.176.6,189,ng,No Role Models,ashe,54,72,4,50,1.716.0,180.3,ng,aka badwoman,yorick,None,None,None,None,None,0,ng,Loperamide Carry,pantheon,52,468,55,58,2.086.5,154.1,ng,luca2,evelynn,49,243,15,53,2.658.2,153.1,ng,IPissOnUrPeak,kaisa,46,119,13,15,2.048.1,203,ng,hooriya,janna,52,597,73,53,2.860.6,8.8,ng
win,HandHolder77,yorick,60,89,69,59,1.584.2,206.6,ng,September 27th,graves,53,174,50,56,2.728.5,199.6,ng,Felicia was mid,lux,58,45,10,50,4.525.8,147.8,ng,Rumania logic,twitch,47,242,3,33,1.527.0,177,ng,DOG JMT,blitzcrank,60,85,52,60,3.322.0,33,ng,JustinChrist,yone,48,128,4,50,3.476.3,249.5,ng,Mtbkiller,jarvaniv,51,841,41,42,2.444.3,142.5,ng,martin mystere,twistedfate,49,571,11,55,2.306.2,179.7,ng,nnqcm,sivir,31,32,3,33,1.533.3,206.3,ng,eatshltsleepG7,sona,55,315,67,63,3.012.3,15.5,ng
loss,more than life,yone,63,89,6,67,2.579.0,201.5,ng,Artoriass,ivern,57,83,1,0,6.206.0,109,ng,Lenîer,tristana,54,128,7,57,1.987.6,201.9,ng,Shyvadi,samira,51,495,8,50,1.718.1,140.3,ng,starlight0326,zac,53,332,68,69,4.043.1,44,ng,Rain 210,trundle,63,120,1,100,2.757.0,191,ng,KittaleeQueen,brand,41,32,1,100,1.7510.0,125,ng,holocaust surv,twitch,56,311,152,55,2.119.9,166.7,ng,frumsnori,jinx,51,271,3,67,2.7212.3,243.7,ng,PooCleaner,alistar,51,859,11,36,1.961.3,28.9,ng
loss,Alpha Male JG,ksante,52,166,35,71,2.917.3,181.5,ng,Drangon tank,kayn,51,666,225,53,2.788.6,185.1,ng,XiaoK11,sylas,50,337,2,0,0.563.0,115.5,ng,Kenjou,aphelios,51,420,198,53,2.387.0,195,ng,Mac and Cheeks,lux,55,157,40,58,2.784.8,41,ng,Metalworks,ornn,76,25,8,100,3.613.8,178.3,ng,OwinGe,xinzhao,50,531,3,33,1.555.7,148,ng,Toxic by Nature,yasuo,56,155,112,56,2.078.2,232,ng,bladeside,syndra,57,263,21,67,3.867.3,220.3,ng,lHAVAUTlSM,janna,54,265,16,56,3.730.9,12.7,ng
win,FakeLawnchair,graves,51,619,152,61,2.516.6,187.5,ng,astral fkn 9,hecarim,54,314,61,59,3.089.4,227,ng,delores cat,xerath,48,33,2,100,2.204.5,205.5,ng,UmbraI,ezreal,68,19,3,67,2.097.0,186.7,ng,BlindEcstasy,senna,55,268,102,65,2.944.4,26.5,ng,BerserkGutsSword,jayce,56,187,8,38,1.357.1,217.5,ng,Astuary King,nocturne,52,896,16,44,3.187.8,151.8,ng,Son of Orge,urgot,52,448,93,50,2.248.3,206.2,ng,ppwbovvm,jhin,58,155,2,50,4.568.0,244.5,ng,HereIsTheProof,singed,None,None,None,None,None,0,ng
loss,SOLA REMIX,jayce,54,182,4,50,2.378.3,267.8,ng,God Mage,lillia,53,404,211,63,2.646.4,178.7,ng,Brietily,yone,51,129,4,75,2.129.3,193,ng,SimpleCliche,ezreal,49,393,78,50,2.497.3,173.1,ng,LuigisProphet,renata,None,None,None,None,None,0,ng,Akali Top,gwen,51,363,22,55,2.256.4,229,ng,Dains,ivern,52,561,30,57,5.102.2,143.1,ng,SonoKaz,akshan,51,268,214,57,2.369.7,153.6,ng,Deded,varus,61,79,10,90,5.3112.8,241,ng,Bubasaur,zyra,44,9,5,40,2.454.0,40.6,ng
