Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,Jakker,riven,51,744,285,52,199.4,0,imgoodkindamaybe,shaco,50,456,139,58,157.9,0,midking21,gragas,42,38,9,67,178.7,0,Panda Bambo,xayah,50,12,2,50,196,0,crusher136,senna,55,274,4,50,23,0,xFlyingPandaxD,akali,54,250,97,63,165.6,0,Rockadon,jarvaniv,50,208,27,52,152.1,0,Dota2meepo,vladimir,50,187,50,58,225.9,0,Lancelot Z01Z,vayne,47,215,14,29,171.1,0,miao miao quan,yuumi,52,607,560,53,5.4,0,2.3661,2.4188,3.4384,2.67100,2.0420,3.5579,3.8653,3.4673,1.7453,4.8216
win,ø  Lao   Gong  ø,jax,45,49,17,35,190,0,Uninam,belveth,50,308,57,51,164.8,0,CürryMuncher,sylas,55,182,5,80,162.4,0,ØØØØØØ,kaisa,50,460,19,47,163.6,0,Votux the legend,rell,58,33,5,60,26.4,0,We are Groot,poppy,52,131,4,25,128.8,0,Krasis,hecarim,63,40,1,0,146,0,asdd sadn,yone,53,457,2,0,151,0,Lightspeed99999,syndra,46,116,19,63,177.7,0,commissionhijac,shaco,53,238,214,57,30.7,0,1.6254,2.5586,4.1364,1.6747,2.5012,2.0435,2.2060,0.6940,2.4465,2.1681
win,520 AIKO,kayn,77,13,5,80,172,0,Kai K,khazix,50,375,297,55,172.7,0,jmcoots,twistedfate,53,318,8,38,176.8,0,camtheham,kaisa,55,278,57,56,208.6,0,LetsGetFizzical,janna,50,198,3,67,24.7,0,Crotad,renekton,47,60,8,63,167.9,0,Fraud Killer,riven,52,350,7,29,176.7,0,MK5 SUPRA 1000HP,fizz,52,495,6,33,182.7,0,Viktôrý,jinx,54,295,55,62,195.6,0,benadams202,thresh,56,68,30,63,33.3,0,1.90108,2.65112,2.0864,3.0371,8.3817,2.0545,1.7050,1.96107,2.9061,3.7224
loss,DaBigSteak,illaoi,49,314,171,50,197.3,0,chondr,shyvana,56,318,2,0,198.5,0,iLfPage,yone,51,192,7,29,199.6,0,Mr Tweetums,sivir,50,455,5,20,212.8,0,Dre,brand,53,369,9,44,36.9,0,blackbeansnrice,ornn,56,226,68,59,188.5,0,Thíen,graves,50,282,88,59,208.7,0,Vervaxamas,yasuo,51,293,94,48,238.6,0,OhhTemple,vayne,52,513,7,43,167.9,0,DestinyForge,swain,55,222,142,59,63.1,0,1.7649,1.0555,1.7884,2.5754,1.7124,5.0935,3.1281,2.1352,1.6451,2.3847
loss,0swaId,sett,50,345,3,0,185,0,ILikeCats7,rengar,52,703,8,38,164.8,0,Pąndora,syndra,62,45,22,68,214.9,0,UECOOL,kaisa,51,235,50,58,212.3,0,Dog of Pavlov,xerath,50,422,28,57,40.7,0,DeaThBYvideOgme,ornn,63,8,9,67,142,0,YerAWizardAhri,jarvaniv,52,679,39,33,146.3,0,The Little Giant,orianna,42,156,43,58,184.4,0,matt plays adc,jhin,54,339,13,62,185.8,0,TVRT Shadowhawk,morgana,46,294,235,52,32.9,0,1.5083,3.0385,3.4490,2.6276,2.7234,3.0034,2.2037,2.4958,2.9355,2.5123
win,AboveTheHeavens,gwen,50,746,239,52,204.9,0,Howy The Duck,rumble,60,93,7,86,189,0,soreaff,malzahar,54,267,2,50,234.5,0,MarzzOw,jhin,50,880,519,54,210,0,RavenChief24,thresh,52,261,24,50,39.3,0,SHmealer,camille,68,77,63,67,174.3,0,Onthairomeis,masteryi,58,98,1,0,155,0,dabiglarnie,yone,53,454,148,57,210.1,0,Stop troll supp,karma,52.77,265.88,0,54.01,0,0,ThatWeirdGuy,lux,64,118,106,64,24.8,0,1.6054,2.4767,2.1430,4.9258,2.7024,2.1691,1.1720,2.0959,2.80,2.8339
win,Master Ivern,ornn,52.77,265.88,0,54.01,0,0,Emburr,khazix,49,627,37,60,187.2,0,Zah33r,yasuo,59,96,78,63,249.4,0,NHI TRAN 2000,ashe,48,959,259,53,183.7,0,AntonyrYxThA,xerath,54,112,100,53,39.3,0,brother guac ,pantheon,53,298,25,68,207.1,0,G2 Gildarts,leesin,50,599,315,50,155.7,0,SadlyGhoulish,malzahar,62,112,45,62,224,0,MOOSTERMAN,jhin,54,464,58,60,178.3,0,undeadrul,renata,52.77,265.88,0,54.01,0,0,2.80,2.8899,2.9366,2.2860,3.2352,3.35107,3.9958,2.6353,4.5688,2.80
win,exaywn,drmundo,56,162,44,55,212.5,0,WL Kairos,ivern,50,123,82,56,135.6,0,0zawarudo0,malzahar,50,272,17,47,202.3,0,NBAYounggBoi,jhin,54,107,5,60,170,0,Korodrops,maokai,51,278,23,57,61.3,0,SetsunaFseisei92,teemo,52.77,265.88,0,54.01,0,0,Eric9113,belveth,60,122,12,67,191,0,wtfAura,akali,50,946,867,51,160.1,0,Nergin,tristana,50,365,9,56,202.6,0,MoreSparkles1,blitzcrank,58,106,55,55,32.8,0,2.1543,3.9729,2.3644,3.8570,2.5127,2.80,1.4571,2.4584,2.2773,3.1120
loss,Luńä,ksante,50,834,123,50,165.2,0,daddy jg,jarvaniv,51,246,20,60,180.2,0,Moviesrfun1,lux,51,84,35,54,196.1,0,Fabled Emperor,yasuo,50,397,248,52,228.2,0,jonhdo99,soraka,52,111,35,69,12.2,0,PrimeKnight,poppy,55,122,63,59,178.5,0,TheGodKingDaddy,taliyah,47,403,320,43,173.7,0,l Asura l,orianna,50,704,69,57,197.7,0,bad af,ezreal,56,108,33,61,193,0,RustlerOfJimmys,alistar,49,105,38,61,35.7,0,2.1145,7.2265,3.1353,1.7067,4.4308,2.7939,2.0256,2.6862,2.8585,3.7022
loss,whitemumba,irelia,49,89,1,100,194,0,smite ghost,ivern,52,489,40,55,136.7,0,Letter 26,qiyana,55,154,17,59,175.4,0,Louisvuittoan,missfortune,53,404,145,52,196.2,0,blumpkinmachine,swain,50,304,42,50,142.1,0,kyanrika,sett,55,254,2,50,199,0,pqffrqc,graves,58,117,66,71,210.4,0,SepticSquid,syndra,50,194,18,67,183.6,0,Dota2meepo,kogmaw,50,187,16,38,185.5,0,The Blue Owl,thresh,49,755,176,56,33,0,2.60140,3.8523,2.26129,2.4979,2.5150,1.5635,2.8391,3.3683,1.8659,2.6516
loss,LegendPlayer45,ornn,51,235,154,57,188.9,0,Peylane,maokai,50,951,7,57,158.9,0,Lopah,annie,52,260,7,14,186,0,Gotta Stay,samira,69,32,5,80,204.8,0,fcbhgfdhhzzzhfdd,twitch,59,108,104,61,32.7,0,Wolf2087,olaf,55,105,8,88,196.3,0,Kangsta124212,hecarim,47,252,162,53,196.7,0,PRoHAppyCAmper,kassadin,55,309,27,56,177.4,0,Jsnak,varus,52,380,17,59,195.8,0,Oh Lord Hes Good,janna,52,272,52,60,12.3,0,2.9048,3.2451,2.4574,2.97160,2.5191,2.90109,2.5974,2.5974,2.1964,3.6414
win,why i went right,renekton,54,234,56,52,193.9,0,Aeyce,fiddlesticks,51,429,349,52,167.6,0,Kklein,vladimir,49,381,331,51,210.8,0,Pinch,kalista,49,81,1,100,207,0,Mute All,lulu,51,92,13,62,7.7,0,ddeebb,pantheon,49,490,190,52,191.2,0,Quebecois Udyr,hecarim,57,42,11,36,155.6,0,Ocean of Sand,azir,50,221,202,53,206.4,0,BraveHeart38,ezreal,55,291,38,50,212.2,0,takeoffyourcloth,blitzcrank,51,236,97,55,29.8,0,2.3053,2.6950,2.9062,21.00180,3.0616,2.3087,2.8348,2.2855,2.6066,2.8226
loss,No Default Name,darius,54,50,4,75,163.3,0,BaterNat,zac,51,511,84,67,172.8,0,KR midYone,yone,51,221,90,54,219,0,Teamfight or 15,aphelios,47,266,116,45,194.2,0,AngelsGambit,janna,52,210,17,59,10.9,0,MAGE PIONEER,trundle,57,129,8,75,196.5,0,Shurik,skarner,47,95,72,43,153.9,0,EggyGG,cassiopeia,54,255,1,0,235,0,Yippee Slayer,samira,54,162,24,63,199.3,0,DeputySwiftyTank,nami,54,198,95,61,11.8,0,1.7640,3.8753,2.2054,2.4556,3.9314,1.6043,2.1144,1.8040,2.6699,3.9422
win,KingKia,sett,54,79,15,80,199.2,0,yeat better,kayn,49,160,11,73,182.5,0,Little Girl uwu,morgana,51,73,4,50,156.8,0,vjkqafq,ezreal,59,108,31,71,184.9,0,Racıst Brand,brand,51,325,318,51,161.6,0,white rabbit,riven,51,211,208,51,179.9,0,Chaewoo 07,ekko,54,275,31,58,176,0,LonTonn,belveth,50,395,3,33,264.3,0,StormsDance,samira,53,216,26,54,182.3,0,hbsmulrhj,pyke,45,421,28,50,35,0,2.2961,4.6790,4.0053,2.7198,2.5048,1.7855,2.4691,0.5220,2.3590,2.1690
win,Grunkles,camille,47,622,111,60,192.9,0,Edawgzz,gragas,55,368,3,67,158.7,0,stormtrooper69,katarina,49,106,26,46,178.1,0,chiguopan,missfortune,54,95,7,71,172.6,0,Dog18763,velkoz,44,162,1,0,39,0,hoju,fiora,52,103,75,56,178.8,0,kjak,kayn,51,516,383,55,193.4,0,The Wild Dog,ahri,51,1110,250,54,176.3,0,MrsBúrns,ziggs,54,453,143,55,223.7,0,GamRk1dGamrgamin,soraka,51,450,8,75,11.3,0,2.2566,1.9643,2.1055,3.59107,0.8630,1.7164,2.9476,3.1364,2.1865,3.5808
loss,Blácked,yone,48,236,4,25,197.5,0,no arms,graves,59,272,84,64,217.8,0,ALKSJHDLKCH,vladimir,49,57,8,50,214.1,0,ohg,caitlyn,44,34,19,53,193.4,0,Poropops,zyra,51,382,20,40,61.9,0,Yorick Nerf,yorick,53,211,190,54,219.8,0,09 Jug,talon,53,348,33,55,203.2,0,Rosbettay,syndra,65,133,11,64,239.5,0,o12o,kalista,51,586,408,56,192.5,0,Wannÿ,renata,52.77,265.88,0,54.01,0,0,1.2150,3.3093,4.4153,2.2352,2.6347,1.7542,2.6289,3.2675,2.6385,2.80
win,Tastea Boba,rengar,47,177,116,53,174.2,0,sarch000,xinzhao,51,713,36,47,173.9,0,woNflA,syndra,62,37,14,43,170.1,0,G1ory,nilah,43,77,6,50,177.5,0,Dexodius,zilean,52,157,110,55,28.5,0,KN Kan Bai Si,malphite,53,510,22,64,172.2,0,gnijek,viego,54,263,173,55,185.7,0,N1ghtmare12138,yasuo,58,119,3,33,136,0,Wazy,kaisa,70,46,7,71,213.7,0,Wonnyla,senna,53,137,23,52,19.7,0,2.3783,1.8756,1.5452,4.3765,6.4726,2.7838,2.9873,0.6027,4.96103,2.4743
loss,HappySwordfish,garen,50,238,129,55,219.4,0,WingItAndSwingIt,ekko,48,510,2,0,165,0,Katsuneri,katarina,47,70,44,57,184.9,0,FackmyCack,ezreal,52.77,265.88,0,54.01,0,0,BfVN Machi,xerath,47,58,1,0,187,0,CannabisKarri,renekton,77,52,2,50,199.5,0,Candy Kayn Main,briar,49,638,90,44,171.8,0,Neonlake,fizz,51,308,116,58,181.7,0,Varialez,vayne,56,235,52,69,212.7,0,skinny batman,leona,56,63,5,80,30.6,0,1.8059,1.1635,3.10124,2.80,1.1350,2.2940,2.1493,2.8587,3.8180,4.3314
loss,Wìntèr,ksante,55,118,1,0,115,0,AGturtle,jarvaniv,51,257,8,50,144.6,0,Ricky2Challenger,sylas,54,333,11,46,163.3,0,Dexa,kogmaw,56,270,136,60,194.3,0,Plasma Arrows,veigar,49,142,2,0,26,0,No God,sett,50,782,54,48,189,0,Warpeacer,fiddlesticks,46,201,211,50,182.3,0,Tippers,zoe,54,153,38,63,176.7,0,DK Banksy,xayah,52,228,19,53,212.7,0,Skylor,bard,56,120,25,68,18.8,0,0.1710,2.7135,1.5175,2.4893,2.0030,1.7049,2.5163,2.8879,2.0461,6.4230
loss,M3 BOY,akali,50,521,18,44,160.4,0,ppcaptain,belveth,52,246,5,40,205.4,0,Kn1ght0,syndra,60,137,2,0,216.5,0,kaikai k1tan,kalista,52.77,265.88,0,54.01,0,0,JonathanZzHhAa,morgana,52.77,265.88,0,54.01,0,0,weakside sadness,ashe,55,11,1,100,95,0,Boo EU,jax,52.77,265.88,0,54.01,0,0,zazaz,fizz,55,208,1,100,185,0,gerald1,sivir,47,247,1,100,207,0,Caust,shaco,48,124,3,33,54.7,0,2.1069,1.4828,2.0870,2.80,2.80,3.0030,2.80,2.7170,6.00110,1.5263
win,KingArthurisGirl,ksante,53,168,65,52,184.2,0,SHADLES IS HERE,nocturne,53,241,6,83,179.3,0,Sarnti,akali,52.77,265.88,0,54.01,0,0,Yare Yare Dazè,ezreal,53,404,39,54,204.8,0,kitking1,senna,48,297,227,48,31.9,0,JustKyoko ,shen,54,79,1,0,108,0,BestMidDoinb,sylas,57,236,41,44,138.8,0,meifushaziduo,twistedfate,50,290,258,55,190.8,0,mJiang,draven,50,397,194,53,190.3,0,XiAo GuAi soU,blitzcrank,49,156,17,35,28.8,0,3.0675,4.24102,2.80,3.1556,4.0841,0.6720,2.27110,3.0456,2.1381,2.1920
win,Damomene,irelia,95,22,1,100,315,0,Dateroyc,talon,96,23,6,100,232.7,0,Linguinny,vladimir,61,66,9,78,174.6,0,Yayö,ezreal,52,352,46,57,195.8,0,FABULOUSGAYKID,rakan,53,117,4,50,26.3,0,Xia Ci Yi Ding,jayce,54,424,122,57,195.7,0,nudesforbacon,kayn,51,503,106,62,189.1,0,Sexiest,lux,48,476,309,49,173.1,0,Googolat,xayah,46,126,17,41,218.5,0,coolgame25,rell,52,252,24,63,31.6,0,3.00150,8.31117,2.3562,2.3062,2.6313,2.3278,2.7764,2.5558,1.9458,3.0810
loss,Phantom puppet,ksante,54,108,3,67,179.3,0,YouDian Shy,graves,52,294,5,0,205.6,0,Yao Ji,ahri,53,587,8,63,187.1,0,MorningEDG,xayah,52,189,30,50,190.8,0,I sillyB QAQ,milio,39,23,5,80,14.2,0,Ur EXboifriend,aatrox,54,194,10,50,223.1,0,Faker Changeling,jarvaniv,27,11,4,50,193.3,0,Bab4LetsDancePlz,talon,48,270,40,45,205.8,0,tempdgwxyziepfom,kaisa,45,60,31,52,210.4,0,Organic Puss,blitzcrank,68,34,6,67,27.2,0,2.0070,1.7878,3.6085,1.5055,5.0006,1.2047,4.0540,4.05101,1.6768,3.5817
win,Romanian Radish,ksante,55,141,19,68,179.4,0,litler,khazix,53,629,589,52,174.6,0,HEALTHBAR USER,ekko,51,176,74,53,187,0,Twist6,kaisa,51,190,13,54,204.5,0,I Love Jack,nami,52.77,265.88,0,54.01,0,0,He Nai Wang,aatrox,44,71,7,71,213.1,0,N A S H C A R,graves,54,166,125,51,175.3,0,midlane PYKER,vladimir,56,280,5,80,160,0,CookeDaddy,ezreal,50,218,42,52,180.6,0,liamde1,seraphine,52,106,85,57,29.4,0,2.4233,2.8983,2.5976,3.3291,2.80,2.1477,2.2771,3.5076,2.8065,3.3221
loss,Bungo BALLS,jax,50,655,14,29,152.9,0,AureIions SouI,leesin,63,8,8,63,182.4,0,xXmLg5w4g5c0p3r,aurelionsol,49,366,102,54,221.6,0,Jsnak,jinx,52,380,28,50,235.1,0,BufordStomm,senna,54,358,44,75,35.4,0,tumekens,riven,50,276,221,55,222.7,0,YOURE FOOD,briar,53,156,42,71,185.6,0,WAKR ,orianna,53,283,6,100,191.5,0,ObiWanComeBlowMe,varus,49,395,23,52,172.3,0,Cáramel Heaven ,taliyah,59,140,20,50,149.3,0,0.8936,4.5480,2.5368,2.5076,2.9144,2.2065,3.1297,6.3372,2.4169,2.3271
win,Happy ice man,leesin,13,15,3,67,161.3,0,Pantsekampfwagen,aatrox,56,59,19,58,157.4,0,InspiredFool101,lissandra,52,50,2,50,250.5,0,M3nchas,twitch,58,12,2,100,233,0,898Matthew,karma,42,79,2,100,31,0,Nautii,viego,63,8,10,50,162,0,Domigeriom,urgot,50,745,71,48,191.8,0,chaiteayn,seraphine,51,400,30,63,69.8,0,icyingboy,jinx,45,120,6,17,212.3,0,sebarioi,neeko,50,28,25,56,180.4,0,2.5080,2.63102,1.6350,2.17165,3.0815,4.0078,2.0765,3.1035,1.2743,2.1751
win,Dark Sunny Day,darius,53,131,45,60,203.7,0,mom sky 123,gwen,59,56,23,61,205.3,0,queen of sky,jayce,57,215,102,59,208.6,0,kookicooler,ezreal,48,464,18,56,203.9,0,LouIsGod09,leona,54,248,13,62,29.1,0,Turtlee,irelia,53,357,16,25,250.4,0,hitthekuan,khazix,53,277,228,50,172.9,0,Hsiang,syndra,47,141,55,56,223.7,0,TooConfucius,caitlyn,52,1063,44,55,199.3,0,Nightruiner,alistar,49,319,58,55,34.1,0,2.5986,2.3688,2.6566,2.7657,2.4915,2.1956,3.2273,1.8163,2.7656,2.6217
win,iCactus,lillia,54,342,1,100,102,0,The Last Rune,illaoi,48,120,1,0,203,0,kaedekazu,vex,49,71,33,64,208.9,0,HappyAsianBanana,draven,55,265,17,47,165.1,0,silchii,swain,50,291,296,52,133.8,0,ManyFeeders,jax,52,217,147,48,200.1,0,bYIngemar,leesin,52,56,9,33,161.9,0,TAWOOSREDEMPTION,veigar,55,58,1,100,361,0,Bladeskillz,jinx,50,344,8,38,191.5,0,YiZhi XiaoSePi,blitzcrank,49,345,120,54,28,0,7.0020,0.8340,3.51107,1.6555,2.3760,2.1755,2.6872,24.00110,2.1671,3.2217
loss,yuliiia,fiora,43,21,32,56,194.8,0,Candy Kayn Main,nocturne,49,638,42,52,176.6,0,Mamago,yone,50,166,10,70,225.8,0,Jacman99,aphelios,52,209,103,59,208.1,0,XoXJeanneXoX,milio,54,232,30,60,31.5,0,JerryJX,jax,54,213,26,65,208.9,0,U of T J8KING,taliyah,50,272,146,56,207.4,0,meow4meow,cassiopeia,54,70,46,63,167.5,0,Raeghal,caitlyn,49,313,9,67,175.1,0,iSkela,morgana,52,318,32,63,25.1,0,1.7065,2.6474,2.4460,2.1667,4.7606,3.2660,4.0586,3.0161,2.1661,3.2823
loss,ZKishika,gnar,57,46,1,0,305,0,HaerinLover1,hecarim,54,770,112,57,202.8,0,Penta Killz,syndra,53,281,5,60,184.4,0,Suiyuan,varus,56,170,5,40,184.8,0,Lobotomize2,karma,56,250,24,63,26.5,0,fatso world,darius,48,332,242,48,199.7,0,ShortBitcoin,talon,51,497,129,52,175.4,0,A ª,katarina,49,468,267,51,155.6,0,Beaver,ezreal,52,397,46,67,198.3,0,unknownfang,bard,52,918,22,64,16.2,0,2.13110,2.4483,2.0072,2.7980,2.9729,1.6670,2.2181,2.86106,3.8280,3.3227
loss,lol yunqiyouxi,ksante,59,214,10,60,215.6,0,JQCBozz,shyvana,51,45,9,78,155.7,0,LilRexi,lux,68,97,1,100,174,0,CantThlnk,ezreal,56,188,40,65,187.6,0,Heavens Karma,taric,46,249,32,53,39,0,PATH TOP V RENEK,riven,50,995,536,52,197.3,0,phanlongboy,gragas,53,220,90,53,148,0,smelly brain,vex,55,579,72,58,178.2,0,Karlton Returned,vayne,50,942,18,61,173.8,0,Stamps,senna,50,374,9,44,26.6,0,1.6846,3.5049,1.6710,3.7583,3.9517,2.0651,2.2553,2.9078,2.5866,2.3337
win,mabuhuankou,renekton,59,125,82,62,202.5,0,ZixacunX,shaco,53,70,31,68,167.4,0,BroderChungus,garen,58,60,19,74,236.2,0,3 axes spinning,draven,46,105,73,49,193.7,0,FULK,alistar,48,246,116,53,28.3,0,GodlikeGuts,chogath,50,371,338,52,159.7,0,weardbop,zac,50,357,85,52,138.6,0,mangguochaotian,brand,45,65,2,0,212,0,CCTinsley,ezreal,49,339,60,47,185,0,SomaKuun,rell,36,36,24,42,30.6,0,2.7073,4.5960,2.7668,2.0286,2.4413,1.9650,3.8837,2.3370,2.7665,2.3217
loss,Irhad,kayle,51,313,1,0,297,0,1m 0K,reksai,57,140,58,69,156.6,0,Aozz,yasuo,51,422,312,53,212.8,0,Tyv,xayah,46,213,3,33,283.3,0,TaiyakiTaiyaki,janna,51,178,20,60,21.7,0,freemoney69,nasus,65,48,43,67,173.3,0,BUSTlN BIEBER,nocturne,52,128,2,100,222,0,LaShayne,vladimir,65,34,28,68,234.3,0,Anh Phang,jinx,48,50,5,60,292.2,0,Sakurasaku,milio,51,246,11,64,14.2,0,1.2960,3.38104,2.4168,1.9160,3.8108,2.6349,2.9040,3.6867,3.22110,3.7405
win,INHALEMENT,trundle,68,38,3,67,255.7,0,☥,rell,58,177,11,73,96.3,0,yellow bladez,aurelionsol,52,647,143,52,208.7,0,Rybolek1,ezreal,53,376,276,55,179.6,0,Lynski Ryotsune,velkoz,59,111,39,51,52.8,0,4NZX,garen,52,348,77,60,223.5,0,KME Speeky,leesin,52.77,265.88,0,54.01,0,0,legacy 03,singed,51,205,183,54,175.5,0,Suiyuan,jinx,56,170,11,73,213.6,0,Skyyart,zilean,52.77,265.88,0,54.01,0,0,5.30100,2.9420,2.3473,2.7769,3.0745,2.1852,2.80,2.9935,3.87110,2.80
loss,MartialArtsForY,gwen,49,817,10,40,176.4,0,Tsuyoshi Namsi,nocturne,48,563,3,33,188.3,0,senwusu,katarina,52,510,292,53,184.5,0,69namnaD,xayah,67,36,6,50,213.5,0,Dancing Nancies,rakan,61,44,7,57,34.4,0,Palveyoran,malphite,52,294,11,55,142.5,0,Huascarán,sylas,50,465,15,60,162.2,0,PoGoxD,yone,50,202,7,43,208.1,0,invisboy,missfortune,61,94,85,60,194,0,a sad kitten,seraphine,55,317,62,55,45.3,0,1.8855,2.2470,2.4287,3.35132,3.7116,1.9450,2.6875,1.5980,2.7389,2.7823
win,MangoMauler,yone,53,284,90,54,213,0,LJYX Deleted,jarvaniv,56,99,11,64,172.5,0,Maison Kitsunee,brand,51,683,5,60,57.8,0,MaryAnkaCorita,xayah,56,108,37,68,224.2,0,TOXlC PLAYER,morgana,45,56,25,52,57.6,0,leagueofblues,ksante,55,204,41,73,166.6,0,Mrystorah,shaco,60,62,26,58,136.1,0,Jericho Hisui,swain,63,54,46,59,77.5,0,dannyhehexd,kogmaw,52.77,265.88,0,54.01,0,0,Samston,milio,43,206,69,45,12.9,0,1.9368,4.3161,2.1454,3.0192,2.8243,2.4467,2.8260,3.2766,2.80,4.6606
loss,2LILSHORTY,darius,53,212,2,50,137,0,JustPassingBye,shaco,53,297,186,59,164.5,0,MITOKINGU,sylas,51,85,25,56,154.1,0,cvn78,xayah,50,247,44,55,200.8,0,iSkela,velkoz,52,318,40,50,52,0,Made in PRC,fiora,52,250,86,49,184.8,0,Prestige Kayn,kayn,48,192,139,56,189.7,0,PitsyJello,kassadin,51,334,47,62,208.4,0,gachas,samira,48,583,19,37,210.5,0,ŠiR Raiden,nautilus,47,379,79,47,40.3,0,1.2335,3.2696,2.5890,2.4964,2.2049,1.4951,2.9084,3.6279,1.9574,2.4318
loss,Jubilee33,renekton,49,325,159,52,188,0,SantiagoUO,rengar,60,89,73,64,183.9,0,BAE SORRY,viktor,41,75,10,30,95.6,0,YiZhi DeEpLove,kaisa,49,452,252,52,185.1,0,NA xiao mi tao,rell,50,92,56,73,106.2,0,JesusWithMeF150,jax,55,85,2,50,235.5,0,Promising,amumu,54,102,11,73,171.9,0,Unyielding,vladimir,53,101,60,55,221.7,0,Ctrl 3 Hitter,twitch,50,693,45,58,173.6,0,Warravem,poppy,41,75,38,50,41.4,0,2.2865,3.2196,1.6739,2.5288,4.7917,1.3385,2.8949,4.4177,2.84106,2.2540
loss,wo kai ben tian,lissandra,52,289,185,52,174.6,0,Rék Sàd,neeko,58,99,19,47,180.1,0,SRR,aurelionsol,47,212,17,41,191.1,0,vball gf buff,draven,58,74,22,59,248.7,0,Palgong Manager ,rakan,49,77,8,88,38.9,0,IHOELUDOE,sylas,58,266,7,57,130.7,0,Kayn 05,nocturne,55,308,7,86,172.6,0,Taiwan Hog,vladimir,50,637,375,59,217.2,0,GiveMeTreeTiddy,sivir,51,1005,509,51,243.8,0,BlueBasket,renata,52.77,265.88,0,54.01,0,0,2.5255,3.2888,2.3554,2.57112,5.6621,1.9494,3.5879,2.5176,2.4553,2.80
win,Âbsolver,olaf,50,922,9,44,232.4,0,southaustinnite,gragas,61,71,64,58,167.7,0,TPS Lahey,taliyah,52,180,3,67,217,0,Ashïn,kaisa,55,168,149,58,204.2,0,myoung,rakan,49,398,8,75,32.3,0,Goombizi,mordekaiser,50,371,3,33,157.7,0,Ninjaninastarana,nocturne,54,123,95,59,168.8,0,fishy sushi,viktor,50,294,11,46,226.5,0,Jây,varus,51,746,5,80,172.6,0,Barry Bee Benson,soraka,57,114,2,50,11.5,0,1.0951,3.0548,2.3053,2.7782,3.1721,1.7557,2.7764,2.2365,2.1744,2.6205
loss,dec third,darius,50,243,170,53,196.1,0,Eulaa,kindred,67,12,2,50,150,0,TypicalUnknown,orianna,50,474,97,44,205.8,0,HLE VlPER,ezreal,53,68,7,57,275.6,0,VaxNeNoRR,evelynn,51,893,624,55,115.8,0,dantes in me,malphite,57,127,12,33,128.8,0,Sates,viego,59,93,111,60,193.9,0,Glacial Emperor,anivia,55,207,55,44,172.8,0,bobostik,draven,48,500,281,50,184,0,Rhàlic,milio,54,358,24,63,16.2,0,2.4561,1.5040,2.4544,3.66114,2.6383,1.4723,2.6485,3.3060,1.8470,4.1807
win,NoodleInABowl ,irelia,53,83,55,62,227.5,0,lns  PPzzzhang,graves,57,98,50,72,221,0,Faiz55,ekko,60,150,6,100,158.2,0,LunaMoons,kaisa,55,302,41,51,193.8,0,asdasdsdd2wd,nautilus,61,133,9,67,41,0,lunatic kilier,aatrox,52.77,265.88,0,54.01,0,0,Nafe,kindred,49,74,3,67,129,0,Skolgrahd,ahri,53,113,44,48,187.8,0,Fugitive,seraphine,53,576,5,40,141,0,Succlet,senna,54,72,7,43,9.6,0,2.0186,3.08103,6.2087,2.6266,2.4619,2.80,3.92113,2.8150,2.1528,2.8220
loss,PHREAKSZNH4H4,riven,49,1539,316,54,212.4,0,Willeum,khazix,51,636,6,17,163.8,0,Kusane,twistedfate,52,576,218,49,194.3,0,Gameyo,draven,52,594,256,55,201.5,0,Clitchance,alistar,49,269,13,39,28.9,0,Mei nagano159,jax,48,483,9,44,160.6,0,SloppyWod,brand,78,9,6,83,156.7,0,Łarz,akali,49,285,14,43,188.1,0,donaroo,kaisa,52,425,72,50,204.8,0,Reign V,blitzcrank,55,115,1,100,27,0,1.6466,1.3855,3.3353,2.3281,2.1813,1.6251,3.3278,1.9266,3.6687,3.6750
