Win.Loss,avg_ally_champ_wr,avg_ally_champ_games,avg_ally_total_games,avg_ally_overall_wr,avg_ally_cs,avg_ally_kda,avg_enemy_champ_wr,avg_enemy_champ_games,avg_enemy_total_games,avg_enemy_overall_wr,avg_enemy_cs,avg_enemy_kda
win,71.822,10.4,176.42000000000002,52.412,140.12,2.50556,29.4,12.4,43.4,47.2,121.64000000000001,2.31434
win,48.6,7.0,191.6,47.0,134.9,1.7667860000000002,43.022000000000006,8.6,170.42000000000002,45.612,80.6,2.30222
win,60.2,97.8,187.6,53.2,153.44,2.2922599999999997,40.0,40.6,199.8,53.2,135.77999999999997,1.9335799999999999
loss,57.222,15.8,167.82,44.012,101.74,4.805236,49.2,16.6,209.0,51.4,129.76,2.1010999999999997
loss,36.4,18.0,193.8,47.8,153.72,2.00614,52.6,23.6,52.4,42.8,142.38,2.52602
loss,31.2,3.0,88.0,44.6,127.47999999999999,2.120622,53.6,67.4,149.6,54.8,168.92,2.6541280000000005
loss,44.4,16.6,120.2,44.4,139.98,1.9769400000000001,59.2,19.8,81.8,48.0,157.33999999999997,3.1472900000000004
loss,3.6,3.2,129.4,48.212,113.34,1.13732,74.2,23.6,82.6,52.012,139.32,4.19772
win,73.0,43.0,75.4,60.8,149.16000000000003,2.9055600000000004,39.4,14.6,141.0,45.8,127.94000000000001,2.15366
win,56.2,50.8,116.4,46.6,139.6,2.0383199999999997,24.6,13.8,295.0,47.2,149.26,1.74606
win,57.6,9.6,68.2,46.4,147.22,2.134252,50.4,15.6,86.0,44.8,134.07999999999998,2.9279800000000002
win,52.6,17.8,29.2,42.812,131.98,3.4835599999999998,55.0,24.6,120.2,51.0,150.76000000000002,2.236486
win,62.4,5.8,75.4,47.8,144.3,2.2165600000000003,44.8,18.8,143.4,53.0,145.92000000000002,2.296736
win,69.822,19.8,75.42,46.612,119.21999999999998,2.54208,30.4,21.2,172.0,47.8,132.42,1.7981399999999996
loss,61.622,34.4,111.22,43.412,94.34,5.4951799999999995,47.844,12.0,91.84,45.624,67.03999999999999,2.7169600000000003
loss,51.2,5.0,35.2,52.0,163.77999999999997,2.437406,46.2,36.4,168.6,47.4,140.07999999999998,2.71612
win,58.8,18.6,114.2,47.6,181.35999999999999,2.33344,29.8,9.0,128.0,51.8,148.66,1.9051000000000002
win,73.6,5.4,54.6,59.4,124.86000000000001,4.8008180000000005,22.4,16.8,63.0,48.0,122.16,1.9813800000000001
win,61.2,48.2,140.0,48.8,151.68,2.5282600000000004,33.8,118.6,187.2,45.6,150.84,2.255694
win,53.022000000000006,34.2,114.22,47.412,116.12,2.7703,34.0,13.8,47.8,45.2,151.2,2.216414
loss,58.8,26.2,122.0,57.0,165.88,3.7399,65.22200000000001,5.8,107.42,49.412,102.2,3.0026200000000003
win,61.2,23.2,88.0,53.6,140.5,2.234032,23.8,23.0,71.2,45.0,132.38000000000002,1.36274
loss,40.0,13.0,107.4,52.4,139.88000000000002,2.2443459999999997,60.0,28.6,158.6,52.4,151.54,2.361136
loss,36.622,9.4,120.02000000000001,47.812,107.62,1.89782,67.2,24.4,65.4,52.412,141.68,3.2064200000000005
loss,29.022000000000002,14.0,108.82000000000001,48.824,95.42,1.59528,52.4,13.2,149.4,50.0,144.92000000000002,3.558166
loss,56.6,6.6,62.6,50.612,119.16,2.94076,78.2,15.4,74.6,52.424,153.07999999999998,1.94132
win,68.6,20.2,61.8,46.0,164.9,2.774708,26.4,20.8,86.2,47.2,153.34,1.7404199999999999
loss,66.022,10.2,107.82000000000001,50.212,160.26000000000002,2.92976,53.8,38.2,69.0,60.6,146.71999999999997,3.346246
win,56.6,30.2,81.0,53.0,154.22,3.2151000000000005,54.8,12.8,241.2,51.6,160.3,2.7645260000000005
loss,40.6,13.8,84.0,55.6,127.66,1.60118,51.822,37.4,160.02,53.612,132.26,2.6181799999999997
win,58.0,35.8,87.8,50.8,162.04000000000002,2.9946599999999997,41.4,9.0,94.4,42.0,145.2,2.1641999999999997
win,73.2,23.0,82.4,48.4,144.95999999999998,2.431788,16.0,6.6,107.0,42.6,156.95999999999998,2.614622
loss,34.4,6.4,38.2,36.6,138.56,1.76064,63.6,30.0,129.8,51.2,154.09999999999997,3.01285
loss,50.822,53.4,176.82,52.212,113.42,2.0539400000000003,46.622,12.4,95.82000000000001,49.212,110.88,2.4375400000000003
win,53.6,22.6,90.8,43.4,139.06,2.053266,51.4,17.0,36.4,50.2,129.92,2.31108
loss,53.8,14.8,106.2,49.6,129.64000000000001,2.2294399999999994,51.6,29.8,202.0,47.2,132.51999999999998,2.23888
loss,49.2,43.8,159.4,48.8,148.78000000000003,3.625566,54.4,35.8,78.0,42.412,162.39999999999998,2.1607
win,52.0,18.8,111.4,56.8,148.85999999999999,2.73074,26.4,6.0,106.4,41.8,108.86000000000001,1.45206
win,68.8,14.4,117.2,47.0,156.44000000000003,2.440616,33.8,6.2,77.8,48.2,156.44,2.1364
win,58.6,21.2,61.0,48.2,167.16,7.415439999999999,61.622,11.8,62.42,52.212,82.72,2.19462
loss,25.6,12.6,108.2,53.2,142.32,2.72252,59.022000000000006,71.4,238.01999999999998,50.612,114.1,2.6689599999999998
loss,20.444,0.6,86.64000000000001,48.224000000000004,58.6,1.607,51.6,78.8,176.0,50.2,147.58,2.1529800000000003
loss,35.8,26.4,92.6,50.8,157.95999999999998,1.935174,55.8,31.4,128.0,50.2,142.18,2.26416
win,67.4,31.8,80.6,53.8,150.6,3.2805039999999996,26.4,16.8,67.2,39.0,143.14000000000001,1.6643000000000001
win,46.622,19.8,198.22,48.412,154.92,2.5872840000000004,33.222,9.0,55.02,45.012,97.94000000000001,1.8811879999999999
loss,41.422000000000004,35.4,144.02,48.212,139.44,2.0656600000000003,48.222,9.8,142.42000000000002,48.812,111.9,2.937896
win,60.0,12.0,55.2,42.2,110.54,3.19316,33.4,20.4,184.6,40.8,111.08,2.0291
loss,25.8,16.8,59.8,46.0,152.22,1.8840999999999997,60.2,9.6,182.8,52.0,137.62,2.24334
win,50.666,4.0,117.85999999999999,49.236000000000004,71.03999999999999,2.6618199999999996,50.8,28.4,190.4,45.6,137.82,2.4210599999999998
loss,22.0,10.0,80.4,49.612,119.0,1.45764,59.2,25.0,73.6,49.6,157.56,2.585082
loss,50.4,42.2,98.6,49.6,142.1,2.47446,54.8,96.8,157.0,52.6,134.22,2.49762
loss,32.2,18.6,113.4,43.0,147.57999999999998,2.3946599999999996,60.4,25.6,60.0,50.8,160.71999999999997,2.519204
win,63.4,5.0,57.2,57.8,130.44,2.21532,24.8,25.6,99.0,43.8,136.74,2.2781599999999997
win,64.2,22.8,122.6,53.0,141.86,2.5906399999999996,26.8,20.4,166.4,47.0,136.3,2.282
win,53.222,23.6,101.42,56.012,98.26,2.16088,54.84400000000001,12.6,149.64000000000001,48.624,100.18,2.779146
win,54.644000000000005,8.6,80.64,49.824,63.9,2.4371599999999995,49.0,21.8,82.8,45.8,149.44,2.8858599999999996
win,59.222,10.6,99.42,52.012,90.28,2.5672499999999996,55.84400000000001,59.6,196.24,50.624,72.2,2.42738
win,68.8,23.4,40.6,45.4,168.1,2.27974,48.2,26.8,237.8,44.2,148.22000000000003,3.00856
loss,46.6,24.6,56.6,46.8,124.5,2.6633,61.2,12.4,36.4,57.6,139.9,2.87014
win,40.6,14.8,49.4,48.2,139.18,1.9700199999999999,50.4,5.4,41.0,54.0,130.24,2.976994
win,63.0,30.0,196.8,55.4,134.32,4.03856,30.6,24.2,107.2,45.4,131.98,1.7755200000000002
loss,47.6,16.6,148.6,49.6,149.28000000000003,2.2016,55.044000000000004,6.2,139.44,48.636,137.38,2.69101
loss,37.8,4.6,52.2,55.4,143.22,2.57029,65.022,20.8,94.22,49.812,110.44000000000001,2.8114600000000003
loss,52.266,24.0,159.45999999999998,50.036,52.58,2.64486,71.6,19.8,79.0,57.2,137.7,2.5131000000000006
loss,36.2,18.4,234.6,49.2,145.8,1.46642,66.2,14.8,103.6,51.4,130.66000000000003,3.3552799999999996
win,45.6,9.8,72.0,43.4,147.84,2.68594,48.022000000000006,11.6,128.82,48.624,109.42,2.16272
loss,44.6,43.0,105.2,43.8,131.66,2.356376,57.4,68.4,225.2,50.2,130.28,2.1308999999999996
win,67.2,32.6,119.4,47.6,129.84,2.35692,41.4,10.4,80.0,53.0,151.64,2.499062
loss,40.8,54.2,81.6,47.612,145.83999999999997,2.48158,58.4,34.6,129.4,52.0,148.42,2.3960339999999998
loss,57.822,45.0,163.22,52.412,143.3,2.71132,61.4,11.4,127.0,56.4,168.34,2.20874
win,83.0,25.8,83.4,57.6,129.62,3.1068299999999995,52.8,17.2,78.4,49.412,161.64000000000001,2.1932
win,54.422000000000004,17.8,87.62,47.212,130.66000000000003,2.4115860000000002,37.222,8.0,200.02,40.612,108.24000000000001,2.08878
loss,54.6,18.6,119.4,51.2,146.95999999999998,2.4436799999999996,48.022000000000006,36.0,206.82,52.212,125.85999999999999,2.191706
loss,38.0,12.0,171.8,49.8,158.51999999999998,2.37078,69.8,8.2,71.8,57.8,141.64,3.47481
loss,46.6,9.8,34.8,49.6,147.94,2.4826799999999998,72.022,2.8,75.02000000000001,48.636,134.26,2.888594
loss,42.622,6.8,100.42,51.412,146.07999999999998,2.819108,82.6,5.4,150.0,51.6,153.64,3.4039199999999994
win,76.0,6.6,129.0,50.0,146.7,2.748554,37.622,9.8,127.82000000000001,52.812,124.5,2.349828
loss,58.8,17.0,43.0,51.612,122.3,2.81584,84.8,9.2,81.0,59.0,128.58,4.09096
win,73.622,2.2,70.42,57.012,101.84,6.21708,31.222,19.2,168.82,44.612,131.95999999999998,1.7772000000000001
win,49.622,39.2,107.82000000000001,52.412,116.58,2.5370559999999998,51.644000000000005,8.4,137.04000000000002,47.224000000000004,64.88,2.3251
loss,19.6,14.0,63.2,51.812,104.02000000000001,1.33796,69.0,8.8,46.2,46.2,108.46,3.40276
win,31.2,33.6,73.4,43.8,129.82,2.34328,58.4,9.2,100.4,47.4,125.54,2.823746
loss,48.444,3.6,95.04,50.024,130.6,2.39142,54.6,26.6,103.4,50.612,172.3,3.6735060000000006
win,67.0,18.6,83.0,44.6,136.6,2.437368,41.4,10.8,145.0,45.6,109.32000000000001,1.9981200000000001
loss,48.2,19.0,87.0,45.2,149.54000000000002,2.03452,56.4,24.4,184.8,56.8,150.32000000000002,2.6269400000000003
loss,28.2,15.6,73.2,44.6,122.54,2.425748,54.2,38.4,105.0,50.4,159.85999999999999,2.3165
win,73.444,3.8,128.84,48.624,100.03999999999999,2.2295179999999997,41.822,8.0,66.42,43.212,103.06000000000002,2.181316
win,32.4,10.6,100.6,44.6,146.1,1.6118099999999997,73.422,19.0,98.02000000000001,56.612,99.89999999999999,3.7517519999999998
win,66.6,108.4,153.2,50.6,144.04000000000002,3.17896,28.2,22.2,139.0,49.6,131.78,1.956528
win,62.444,43.0,142.64000000000001,58.224000000000004,89.1,3.3108360000000006,57.465999999999994,2.4,105.46,51.236000000000004,78.97999999999999,2.49712
win,71.0,13.6,33.8,58.8,138.34,2.4863539999999995,51.0,25.0,128.4,48.4,144.24,2.2834
loss,42.6,9.0,50.2,52.6,170.76000000000005,2.7348399999999997,61.4,6.8,78.2,52.0,175.37999999999997,1.9607199999999998
loss,32.4,11.6,138.6,42.2,136.07999999999998,1.742642,47.8,21.2,66.0,50.0,120.38,2.760486
loss,34.8,42.0,114.6,49.0,123.76000000000002,1.61352,64.2,29.6,35.8,49.0,124.83999999999999,2.722216
win,50.0,50.6,145.4,48.4,148.0,1.9226800000000002,38.6,22.2,143.0,47.8,105.26000000000002,2.505348
win,73.0,5.8,47.2,45.4,153.01999999999998,4.13978,33.2,20.4,17.8,33.0,171.57999999999998,2.40316
loss,42.822,6.8,124.02000000000001,53.412,113.0,2.32962,60.622,68.6,165.62,49.812,108.6,3.015654
loss,34.0,23.8,79.2,45.2,135.21999999999997,2.0579799999999997,57.222,65.4,180.62,57.012,118.51999999999998,2.65356
loss,51.4,34.0,102.6,52.0,141.24,2.66695,70.4,22.4,57.0,48.8,139.78000000000003,2.968224
loss,43.2,15.8,86.4,51.212,165.2,2.47716,62.6,11.4,114.4,50.6,148.26,3.72166
win,57.8,9.8,66.6,52.0,178.98000000000002,2.2805299999999997,24.6,29.0,111.8,45.6,169.62,2.4681000000000006
win,70.22200000000001,2.6,57.220000000000006,48.212,116.72,2.9331,47.6,13.0,55.2,39.6,125.28,3.45852
loss,37.6,10.8,161.2,52.8,135.7,2.64166,62.2,71.4,217.4,52.4,134.44,2.1322200000000002
loss,54.0,11.2,55.0,49.2,172.54000000000002,2.39986,55.2,63.2,138.0,48.0,118.86000000000001,2.4601800000000003
loss,43.6,13.8,87.2,49.612,127.67999999999999,2.0051599999999996,57.6,58.0,167.0,50.8,149.57999999999998,2.6262399999999997
loss,55.0,21.6,207.4,49.8,158.22,3.6971,67.2,16.6,274.0,50.6,129.48000000000002,2.609936
loss,13.4,1.6,8.2,53.412,90.7,1.7800600000000002,55.4,5.0,27.8,43.612,150.6,3.5694159999999995
win,53.222,59.4,153.42000000000002,45.812,86.24,2.8478799999999995,29.644,10.0,134.24,48.424,108.35999999999999,2.2162999999999995
win,60.222,16.6,84.82000000000001,43.812,101.14000000000001,3.084404,21.4,24.2,82.0,52.4,115.83999999999999,1.5658
loss,36.0,36.0,160.2,49.6,144.72,2.6576,95.0,4.2,42.0,51.8,143.16,3.7974159999999997
win,62.84400000000001,13.8,75.03999999999999,51.224000000000004,65.36,2.5715700000000004,44.4,9.6,120.0,48.0,156.83999999999997,2.27314
loss,31.8,49.4,70.8,46.6,154.48,2.44718,45.6,15.6,69.4,47.812,170.0,2.511526
loss,56.822,10.6,92.62,53.612,115.96,2.6220259999999995,52.4,13.2,171.0,50.8,169.62,2.35284
win,53.2,49.6,294.8,46.2,156.4,2.1429,51.0,20.8,100.6,49.6,145.3,2.903586
win,64.4,20.4,82.2,46.8,158.8,2.6505799999999997,32.8,7.8,152.6,48.0,122.28,1.8530000000000002
win,31.0,8.2,136.2,52.8,167.2,2.4261399999999997,69.0,10.8,84.6,50.4,143.04000000000002,3.0232419999999998
loss,26.0,5.0,71.4,39.6,108.93999999999998,1.95822,56.8,14.4,129.2,49.0,128.06,2.3263299999999996
loss,38.0,10.2,127.6,54.6,129.28,2.135662,64.8,20.4,62.0,45.6,127.51999999999998,2.5140759999999998
loss,41.4,5.4,19.0,63.2,165.3,2.8050900000000003,96.0,3.0,18.6,61.424,163.06,5.354016
loss,58.6,20.6,48.8,50.2,127.11999999999998,2.4302400000000004,55.2,29.6,70.6,52.412,129.9,1.9921
loss,32.2,11.6,125.6,51.0,103.02000000000001,1.66618,61.6,14.2,112.0,55.4,151.67999999999998,2.488326
loss,22.2,41.0,65.8,58.4,109.38000000000002,2.01844,71.622,3.0,100.62,50.412,79.25999999999999,3.2543400000000005
win,63.0,59.0,258.2,47.6,152.88,7.44682,40.0,37.6,121.8,57.4,123.02000000000001,2.5351999999999997
win,78.4,4.8,163.2,42.612,207.35999999999999,2.4192460000000002,19.0,6.0,49.2,36.6,179.3,2.461056
loss,34.2,13.2,172.0,51.8,146.68,3.5656,56.2,17.6,139.4,51.212,182.34,2.87821
win,34.044,4.6,85.24,56.824,96.02000000000001,2.27512,36.0,31.2,81.0,46.8,154.98000000000002,1.72544
loss,53.4,35.2,172.4,51.0,161.32,2.35492,61.8,32.2,121.4,45.6,139.12,3.4381600000000008
win,42.822,48.6,152.02,50.812,118.94000000000001,2.1401399999999997,27.0,8.6,133.8,48.412,141.3,1.73872
win,57.822,18.2,130.82,51.412,128.58,2.60126,42.4,39.2,163.6,48.8,130.73999999999998,2.02696
loss,48.6,36.2,196.6,51.2,129.94,2.4516799999999996,63.222,23.8,60.42,56.412,148.16,3.22106
loss,38.0,21.0,91.6,49.8,153.64000000000001,2.1595400000000002,72.4,17.6,76.0,52.8,151.1,2.491894
win,75.0,34.0,54.6,53.424,141.3,2.9706400000000004,38.0,10.0,91.6,51.4,153.76,2.46474
win,80.4,38.2,84.4,52.8,155.32,3.60836,45.8,48.0,84.6,42.8,140.88000000000002,2.39562
loss,19.2,8.8,35.2,38.4,145.32,1.85706,69.6,21.2,81.4,54.0,142.46,2.92588
win,59.2,21.0,86.8,50.6,143.85999999999999,2.1060600000000003,54.222,33.8,112.22,50.812,94.9,2.4684939999999997
loss,41.022000000000006,12.8,97.22,50.812,103.88,2.3455600000000003,63.4,13.0,56.4,43.2,154.71999999999997,2.64996
win,64.8,23.2,118.0,46.6,168.44,2.4013199999999997,48.0,27.0,79.2,50.6,215.78000000000003,2.0623039999999997
win,63.6,28.2,86.4,53.8,135.42,2.7841600000000004,40.6,40.8,110.0,46.4,133.07999999999998,1.97486
loss,19.8,8.0,38.8,40.2,118.2,1.4934999999999998,73.4,102.2,273.0,53.212,138.84,3.212466
loss,50.0,11.0,79.4,40.6,132.76000000000002,2.8656800000000002,67.4,40.8,138.4,47.8,153.24,2.62868
win,71.8,13.8,87.8,46.8,144.26,2.5529400000000004,27.8,16.0,84.0,47.4,119.9,2.28704
loss,39.222,12.4,101.22,44.212,112.16,2.0907400000000003,42.222,41.2,157.22,46.812,107.4,2.1315
win,83.4,6.0,70.2,64.0,157.48,3.04168,46.8,20.0,114.8,46.8,131.18,2.171232
loss,43.0,18.0,72.6,45.4,139.96,3.011102,74.2,23.4,62.4,54.2,173.4,2.5126999999999997
win,68.2,26.4,37.8,52.4,163.22,2.1231999999999998,41.6,65.4,202.4,49.8,145.78,1.9612000000000003
loss,46.8,35.8,100.0,50.0,152.33999999999997,2.219764,64.6,67.2,240.2,47.4,162.24,3.2505200000000003
loss,17.8,4.4,14.8,36.624,182.38,2.2784,49.4,41.2,192.6,50.6,138.7,2.168594
loss,33.0,11.2,168.2,47.4,134.28,2.8162,59.4,7.8,68.8,45.8,153.95999999999998,2.6979060000000006
loss,29.2,7.8,69.4,45.8,142.76,2.6106,58.2,13.6,109.0,46.4,151.82,1.93174
loss,61.465999999999994,26.2,118.66,49.436,35.68,2.47806,54.222,7.8,114.82000000000001,50.012,131.44,2.15416
loss,49.044000000000004,32.0,184.84,50.024,90.24,1.8274380000000001,55.2,8.6,179.2,52.0,154.7,2.53606
loss,30.665999999999997,0.6,101.25999999999999,47.836,97.7,2.5348999999999995,50.0,2.2,79.4,51.0,159.45999999999998,3.2472000000000003
loss,45.4,14.0,147.8,46.6,105.12,2.26308,62.422000000000004,5.2,85.42,57.812,74.98,2.7513199999999998
win,64.2,22.6,210.0,55.2,156.46,2.23412,22.2,6.8,34.2,47.2,107.52000000000001,1.78682
win,54.4,74.4,171.0,49.6,150.56,2.37512,26.0,12.8,85.6,47.2,144.0,1.272954
loss,49.6,16.8,110.6,49.6,171.92000000000002,2.15078,68.6,27.4,130.6,47.8,146.66,3.9287599999999996
win,42.2,17.0,67.6,40.2,171.44,2.65329,36.2,23.4,180.6,54.4,137.2,1.18496
win,91.0,11.0,59.6,50.412,157.8,2.25698,20.222,1.4,51.019999999999996,50.412,133.9,3.1060000000000003
loss,38.6,23.0,181.6,50.2,140.56,2.1530180000000003,69.0,34.6,90.4,52.8,130.32,2.47426
loss,40.2,38.8,91.0,40.6,164.16000000000003,1.7512599999999998,64.2,12.8,176.2,47.8,184.22,2.30868
loss,47.8,9.6,49.0,53.0,149.82,2.5826260000000003,68.4,42.2,148.0,50.4,134.48,2.94972
win,58.6,3.4,48.8,50.412,142.98,2.4668799999999997,36.2,58.2,129.4,48.2,166.38,1.975176
win,68.6,5.6,75.6,54.6,153.52,4.024299999999999,31.4,2.6,52.6,43.0,147.18,1.80502
loss,25.4,34.4,112.6,51.6,141.8,1.6149799999999999,52.622,71.2,147.02,53.612,136.42,2.5176
loss,20.444,1.4,74.24,45.824,65.0,1.66576,69.84400000000001,28.0,88.64000000000001,61.424,110.72,2.4638459999999998
win,42.044000000000004,23.4,125.64000000000001,47.624,77.55999999999999,2.0125599999999997,54.0,14.8,33.0,52.2,142.48000000000002,2.04796
win,56.622,37.2,127.62,46.212,126.3,2.25204,43.4,15.4,118.0,50.6,130.62,2.22544
loss,39.422000000000004,11.0,216.42,50.012,111.34,2.7215599999999998,64.0,95.4,135.4,53.612,145.06,2.644996
win,53.8,36.2,133.8,50.6,136.5,2.274558,34.4,31.2,247.0,48.0,121.78,1.7904600000000002
loss,15.0,4.6,69.4,48.8,161.35999999999999,1.90362,44.0,23.6,163.0,50.4,145.48,2.41764
loss,21.4,11.0,21.8,45.6,87.02000000000001,1.41938,70.2,9.8,58.4,50.8,124.8,3.1159399999999997
loss,36.6,20.2,77.2,42.2,131.76,1.9622199999999999,61.2,32.4,186.4,48.2,157.88,2.281956
loss,44.622,23.4,136.42000000000002,51.612,129.28,2.6531,70.022,13.8,102.42,55.612,137.36,2.73832
win,53.022000000000006,20.2,134.62,49.012,127.47999999999999,1.9497400000000003,37.6,19.0,140.6,45.0,134.76,2.13748
win,73.444,4.8,81.24000000000001,49.636,100.64,3.50788,62.2,16.2,187.4,51.4,175.18,2.5203379999999997
win,63.4,109.4,201.4,50.2,137.7,1.8943399999999997,31.4,6.4,156.0,48.6,157.24,2.12966
loss,36.622,29.0,83.42,45.624,106.35999999999999,1.8882400000000001,47.644,28.4,141.44,49.824,83.54,2.4275399999999996
loss,40.0,13.6,103.2,46.0,117.83999999999999,3.03591,49.8,167.8,270.2,49.4,164.26,3.57417
win,52.422000000000004,16.4,112.02000000000001,48.012,141.6,2.79106,42.0,63.0,189.2,50.6,151.2,2.3577199999999996
win,65.822,26.6,138.22,54.212,115.1,2.94008,30.0,16.6,61.0,41.4,128.8,2.023504
win,59.8,21.6,77.6,56.212,188.82,3.32214,51.4,57.8,113.0,56.8,159.64000000000001,2.10292
loss,41.2,24.2,93.4,48.0,137.78,2.40244,51.4,7.2,92.0,49.2,115.1,2.37958
win,45.8,37.4,139.8,44.0,149.26000000000002,2.62742,23.6,42.4,142.8,47.4,135.2,1.54006
win,59.0,11.0,122.4,62.0,147.64,4.29103,49.8,16.2,103.6,46.4,149.94,2.01246
win,64.4,24.0,81.0,48.6,145.28000000000003,4.6004000000000005,23.2,14.4,120.6,51.2,139.98,1.78232
loss,31.2,11.0,101.4,50.2,149.34,3.9173599999999995,65.2,20.8,166.0,51.012,139.82000000000002,2.795662
win,90.6,3.8,44.0,53.8,126.54,2.60686,29.2,14.0,79.4,41.6,138.28,2.6180980000000003
win,69.4,12.4,51.6,55.0,147.88,3.6421800000000006,32.8,24.8,120.4,49.224000000000004,138.23999999999998,1.8994000000000004
loss,22.6,2.8,4.6,50.836,138.8,1.03578,59.6,21.0,114.2,48.6,141.98,3.08226
loss,55.2,9.4,45.0,59.4,173.8,2.5596200000000002,47.622,10.4,116.42,49.424,80.08000000000001,2.45436
win,66.0,8.2,147.0,52.8,128.94,2.77686,63.222,12.0,128.42000000000002,51.212,123.41999999999999,2.3431800000000003
win,78.4,13.0,38.6,56.2,134.82,3.55396,38.0,20.8,69.8,44.6,127.82000000000001,1.74115
win,65.22200000000001,3.4,39.62,43.824,117.85999999999999,3.43264,44.2,13.8,96.2,52.0,190.72,2.52544
win,50.6,51.2,135.8,59.0,167.57999999999998,2.2969859999999995,43.8,59.2,177.8,50.2,150.9,2.4461199999999996
loss,31.2,6.8,163.6,50.6,140.38,2.10682,69.6,24.8,51.4,46.0,150.02,2.0727599999999997
loss,57.8,61.0,136.8,47.2,147.51999999999998,3.31822,63.4,38.0,94.6,55.2,118.9,2.72506
loss,64.4,35.0,184.6,45.6,154.95999999999998,2.4879399999999996,60.4,113.8,257.2,49.6,161.06,1.68986
loss,43.8,5.2,35.4,53.6,136.66,2.58347,73.2,12.2,125.2,52.2,170.2,3.2206580000000002
loss,10.6,29.0,78.0,44.2,124.38,1.51218,71.2,30.0,110.4,49.6,126.97999999999999,2.6351799999999996
loss,61.422000000000004,2.8,155.42000000000002,49.212,86.96000000000001,2.7596399999999996,49.422000000000004,27.4,102.82000000000001,49.412,88.55999999999999,2.48996
win,56.2,11.8,50.2,42.6,111.08,3.3619999999999997,52.4,17.0,99.6,51.2,146.99999999999997,2.54986
loss,35.4,50.0,90.2,43.8,128.72,2.02686,68.6,61.0,173.8,50.6,157.78,2.6620800000000004
loss,44.2,12.6,75.6,42.8,137.71999999999997,2.277036,54.822,25.2,93.62,49.636,139.56,2.0403460000000004
loss,27.4,11.2,115.4,52.6,146.72,1.9217599999999997,62.4,32.2,111.8,55.2,143.78,2.1631799999999997
loss,45.8,73.2,137.4,55.4,155.16,3.0169799999999998,72.4,6.6,44.4,55.412,144.34,2.36694
loss,39.8,26.0,94.4,45.8,144.72,2.373366,72.6,8.8,161.6,51.0,170.9,4.1754039999999994
win,71.6,75.2,169.8,51.412,128.86,2.8197099999999997,16.2,6.8,63.2,35.4,155.62,1.5496200000000002
loss,52.8,33.8,121.0,49.2,143.26,2.49674,66.2,44.2,81.8,42.4,153.48,2.3416620000000004
win,69.2,13.4,50.6,43.6,152.9,2.6529000000000003,26.6,2.2,36.6,57.4,186.45999999999998,2.77236
loss,39.0,12.2,83.4,51.4,143.66000000000003,1.850056,57.0,41.6,138.4,50.4,132.54,2.2354999999999996
win,63.2,10.6,70.0,48.012,152.45999999999998,3.355292,59.2,54.6,98.0,46.2,142.12,2.460688
loss,25.822000000000003,7.8,102.62,48.024,97.02000000000001,1.8145600000000002,57.422000000000004,27.8,157.62,52.612,107.55999999999999,2.926488
win,62.8,40.0,127.8,49.2,123.85999999999999,2.63746,35.6,31.4,147.4,47.0,144.4,1.933398
loss,56.822,4.4,104.82000000000001,43.812,126.46,2.78832,23.022,3.0,86.42,48.012,102.54,1.8236899999999998
loss,41.6,26.0,70.0,49.0,149.62,2.24422,60.8,11.2,156.4,50.2,148.66,2.34382
loss,44.8,12.8,79.0,46.4,134.35999999999999,2.92017,77.822,12.4,57.02,60.412,142.0,2.5755399999999997
win,83.622,2.0,64.42,55.812,109.24000000000001,2.99274,56.0,39.0,110.6,49.4,142.66,2.74058
loss,25.0,1.8,33.4,46.024,93.26,1.13826,92.0,2.8,4.4,51.024,111.85999999999999,3.74716
win,55.4,70.6,246.2,51.8,134.56,2.6601199999999996,26.2,25.4,99.6,48.8,138.84,1.86888
loss,27.822000000000003,9.6,106.82000000000001,49.424,115.43999999999998,2.1487000000000003,88.0,4.6,32.6,47.624,177.24,2.9142199999999994
loss,22.0,12.4,80.6,53.2,180.68,2.2308,63.6,35.4,61.8,47.8,129.38000000000002,2.9886399999999997
loss,44.0,31.4,182.2,47.4,129.06,2.13592,63.4,130.0,191.6,52.8,142.11999999999998,3.1015979999999996
