Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
loss,PlasmaTurtle29,mordekaiser,45,44,16,56,180.4,426481,Noxdify,vi,53,57,16,63,164.3,155007,MudDonutStealer,sylas,53,403,44,43,154.7,27461,Doc Chok,tristana,44,154,10,20,141.7,90261,Jersey Goon,pyke,52,84,57,56,33.2,754018,Annita,teemo,59,143,101,62,193.2,1697049,MoOnCriQueT,nocturne,50,677,67,60,195.3,61820,Torscar,kassadin,70,20,7,100,197.6,6607,PainFainGain,xayah,39,62,15,33,193.9,20381,MikieMacaroni,sona,51,155,25,56,16.6,253672,2.4155,2.9877,2.3667,1.4437,3.9772,2.1244,3.2999,7.28143,1.9853,3.5125
win,JumpinTuna,tryndamere,48,71,16,63,192,136535,SigN JameS,jarvaniv,67,30,3,100,185.3,6152,DARKCHERIZARD,orianna,48,177,3,67,168,18702,dandanopa,jhin,51,403,31,58,173.9,345927,VuneAlpha12345,senna,53,15,3,0,18.7,204899,SexySpiderMeta,urgot,49,35,18,50,200.8,27396,wazooh,leesin,62,61,1,0,160,22780,Pawes,ahri,53,119,85,59,157.3,346325,Ernestinii,vayne,50,125,99,56,154.7,82076,Openmidganniba,velkoz,46,136,2,50,19.5,44276,2.8947,5.93140,4.4547,3.6984,1.2007,1.9174,0.6310,3.3080,1.64100,1.6955
win,Kris Shenner,fiora,42,12,2,100,213,9471,Rhaastie,lillia,71,14,2,50,246.5,5234,Keys to Da Cedes,ziggs,56,90,3,100,205.3,24137,Brick the Rat,twitch,48,302,242,48,206.9,302650,COW POOPS ON YOU,alistar,50,38,40,53,29.4,23207,wiiSex,renekton,46,99,2,0,153,7134,Abamy,belveth,49,37,2,50,131.5,8101,GPSin,xerath,83,6,6,50,182.7,4787,JustStopWhy,ezreal,49,233,83,53,194.9,75592,AetherAaron,swain,49,235,14,57,18.6,73661,6.00160,3.08115,6.2247,3.9877,2.4209,1.3870,2.0055,2.9082,3.5372,3.1920
win,MrPotato2424,garen,49,37,10,60,258.9,52350,MOLLANGala,briar,46,13,3,33,167,1532,WealPoko,vex,43,112,3,67,175.7,19883,Orèos,velkoz,57,7,7,57,211.9,320001,CréatureAstrales,pyke,38,96,4,25,38.5,69658,SpacialMeat,udyr,59,66,1,0,239,36779,Xtraxionz,zac,62,107,16,63,155.1,16671,RoyallZed,irelia,56,112,20,45,209.7,95968,Khyronos,jhin,46,69,7,29,206.7,187294,MidorTrol1,senna,54,26,3,0,24.7,605,4.8269,1.9090,4.00140,6.1961,1.7538,1.2530,2.5030,1.8874,2.5876,1.9350
loss,ABigFolder,jax,20,10,2,0,138.5,6232,cannonsgoboom,briar,46,107,7,29,147,2493,NotBu3esa,aurelionsol,53,49,17,59,219.1,18313,IsabeIla,caitlyn,44,43,17,65,207.7,672991,SpoonSpoon,bard,45,117,14,36,69.1,241382,BronzeLegendGG,singed,45,51,44,46,224.8,504021,fknhoneybadger,leesin,51,107,21,62,150,503319,ImNutsYo,yone,54,35,7,57,177.7,73969,JoeyTheMagic1an,kaisa,48,151,148,41,198.7,105845,favoritepizza1,swain,52,56,34,53,39.5,12494,0.5015,1.6999,2.7154,2.3692,2.7727,1.6446,3.2587,2.1169,1.9079,2.9434
loss,Furyunit117,shen,30,10,1,0,175,72231,PaulsUsedAsol,kindred,58,55,1,0,169,1759,Ghostiger,katarina,50.72,0,2,0,157,2703497,moltarion,xayah,29,7,1,0,231,24947,mewfurs,milio,29,7,1,0,25,25053,Ssagaji,briar,49,440,80,55,193.6,49689,uph,khazix,48,60,4,100,167.8,54232,IamRoyalT,jhin,50.72,0,5,100,220,88071,ZeePeeP,ezreal,50.72,0,4,50,150.5,11504,Pallydinns,lux,53,17,4,75,53.3,68462,4.3330,1.4480,0.9585,1.6030,2.0000,1.71113,7.40123,7.21104,2.2923,2.6038
win,bobdarken,aatrox,57,111,68,60,176.6,111679,123544,belveth,55,253,61,59,188.8,45121,FatDump3r,vladimir,53,55,34,59,211.1,273318,Apps,ezreal,69,13,1,100,165,3316,Maritianna,zac,53,92,17,59,49.9,16493,IIllIII,darius,55,217,22,50,146.6,119168,Senator Pancakes,amumu,46,132,7,57,169,89545,LuxuryBladeSmurf,veigar,47,278,127,48,194.6,228663,SkyyShoo,yasuo,56,100,59,54,178.9,88474,AbbyWumbo,zyra,52,95,73,56,50.7,338058,2.6067,2.6177,2.9585,6.00140,3.4945,2.0871,1.9850,1.7973,1.8467,2.1133
loss,NDVR1978,singed,62,26,11,64,265.9,994127,LeChefRammusay,rammus,55,56,3,67,143.3,458561,Clownsuo,yasuo,53,245,215,56,182.8,1042879,Embrace4Idiots,ezreal,54,156,5,40,172,599282,Custom3rSupp0rt,brand,51,189,18,50,48.7,44779,ZAWAuRDoD,olaf,42,55,15,60,181.6,23391,PLAYBOICARTI6918,hecarim,61,114,45,62,199,47995,And I Bought It,zed,59,68,15,67,208.7,33650,Contaminte,ashe,47,304,24,58,172.4,35159,w0manbeast,lux,45,73,6,50,29,689102,4.2441,4.5753,1.6069,1.3352,2.1048,1.9072,2.9183,2.8973,2.3464,2.7040
loss,Heyheyyy,riven,46,28,6,50,187.3,480134,King Bowser,amumu,53,40,5,40,142.4,41048,ASERY0,yasuo,40,10,8,63,200.6,505820,Tavonicus,kaisa,40,20,2,0,202.5,1262,Zbolt21,leona,41,39,9,67,29.6,312813,Doginho,aatrox,54,157,22,46,142.3,47892,AureilyaXHusband,trundle,45,161,20,55,180.7,394518,Hello Im Creepy,vex,50,486,50,44,155.2,28925,Rammrod,xayah,57,49,15,53,182.9,62706,dunnige,rakan,52,88,39,64,38.7,177879,1.8875,2.6982,2.5254,0.7725,4.1321,1.7749,2.1671,1.9775,3.4673,3.3212
loss,Tynaepafa,pantheon,43,35,2,50,153,2763,SilverAce75,amumu,51,438,2,0,78,13428,Chenpewpew,ziggs,48,344,13,39,170.3,53152,FilthyTanks,vayne,57,189,6,50,183.8,182729,Lexxmar,brand,57,44,6,67,34.5,213947,OMG BECKIEE,nasus,51,201,1,100,208,27623,LittlePPBigBalls,viego,50.72,139.16,0,51.75,0,0,LemonNade,vex,50,10,7,43,192.4,20560,DemeterZephyr,jhin,55,119,101,57,197,342076,SpiderQueenOTP,milio,49,85,9,78,17.7,6292,1.9030,1.4020,2.5726,2.89125,1.9723,4.0050,2.64,4.93126,4.4893,6.5512
loss,Grippy God,gangplank,46,177,5,40,169,62936,Aradhalbar,diana,14,14,13,15,158.8,3492,wıx,kassadin,50.72,139.16,0,51.75,0,0,Aygle,yasuo,44,166,70,41,185.9,56475,BryMan,orianna,51,194,9,56,12.4,12124,TubbsOfChicken,nasus,46,214,112,53,174.6,570858,SevenRealms12,lillia,48,132,36,56,224.5,88281,amicusAmiciTuus,veigar,52,95,57,58,195.2,1816294,eqvarb,jinx,46,82,47,45,230.7,31090,rHOtorical,brand,44,187,145,49,39.1,798538,1.4854,1.7145,2.64,1.7350,4.4812,4.0161,3.5972,2.8273,3.3979,1.8642
loss,DesertdemonNA,nasus,53,438,40,53,183.6,23116,Walking Wind,diana,48,40,3,67,212.3,106905,HuL Nati,yone,48,213,11,55,185.5,29691,Yadda Yeetb00n,vayne,41,29,55,42,204.3,200315,wdvi,tahmkench,50.72,139.16,0,51.75,0,0,lyth1k,mordekaiser,41,56,1,0,64,38396,zEnVyMe,khazix,51,511,485,53,176.7,314267,catsasf,vladimir,50,128,104,53,172.2,611964,Chosaint,kalista,50.72,139.16,0,51.75,0,0,ceqtie,yuumi,59,54,45,62,4.1,38061,1.9063,3.7187,1.9390,2.0170,2.64,0.2000,2.8788,2.4175,2.64,6.1616
win,BoxiaoWu,fiora,51,221,10,40,177.1,14292,AveryaVkRu,amumu,70,10,3,100,111.3,30787,yifuzipisini,gangplank,50,66,3,33,261.7,99061,Dipless,draven,56,45,4,50,224.5,32464,Gavinator647,lissandra,43,23,2,100,53.5,6346,Sil Nerevar,poppy,45,73,16,44,172.8,335593,Cleanest Lee Sin,taliyah,52,263,26,58,172.3,170659,palmbeefan,ahri,53,298,2,50,202,5901,Friend Like Me,jinx,50.72,139.16,0,51.75,0,0,Mohamito,brand,50,548,307,52,51.7,2009732,1.3832,3.1940,3.2173,2.00100,4.7120,2.2943,2.8667,2.93115,2.64,1.8251
win,Loathesome,camille,44,87,10,20,209.4,65985,PuppyLuv1e,nocturne,43,23,10,20,216,25911,moochbooch,orianna,49,102,1,0,77,42334,soso118,tristana,50.72,139.16,0,51.75,0,0,CLAYMOREbetamale,alistar,51,367,31,52,39.9,53169,Chaotrix,olaf,29,21,2,50,236,29002,DanimaI,neeko,58,73,3,100,156.3,100561,DarkParn,malzahar,57,191,92,63,200.8,1804673,Rezurrekt,lucian,51,118,39,67,178.6,55253,WNG2001,nami,50,12,1,0,21,25523,1.6461,2.93102,0.6010,2.64,2.5425,0.9220,7.56133,1.9758,3.0194,4.0010
loss,JasonX44,briar,53,74,5,60,150,7397,Find Purpose,leesin,51,47,39,54,158.3,82256,cowrie,azir,54,140,31,58,200.7,80664,Nuorard,kaisa,64,58,9,56,214.8,29520,lelouch212,leona,62,13,1,0,23,1745,QG FLY,renekton,54,112,32,63,178.8,233178,mkqeple,ekko,49,175,44,84,197.5,50160,DeKay09876,zed,51,282,62,53,203.8,481434,BIG JOOCE,zeri,54,329,49,67,238.7,327312,Vivid Sun Leona,rakan,51,39,23,39,37.9,68381,2.1976,2.8580,1.8779,2.8197,0.3300,2.5857,6.00142,2.8497,3.7368,2.6810
loss,Ac3Ma5teR,teemo,53,252,73,56,178.6,602476,OUBB,wukong,40,20,24,46,192.3,219881,Big Damage Inc,yone,60,35,5,40,178.6,220905,Ha Neul YJ,kaisa,40,35,6,50,222.5,18061,Sold5oul,ziggs,50,447,52,54,75.1,34075,QAQooooooooooooo,ksante,49,186,16,38,161.9,20922,Sliph,ekko,44,43,8,63,200.9,1524361,Syrinx,akali,49,271,149,55,147.1,335270,JackiNoff3,varus,52,58,10,50,172.1,5704,StraightUpPhat,lux,56,187,13,69,39.2,45709,1.8552,3.00103,1.62104,2.2995,2.2951,1.7724,3.5991,2.2285,2.84102,3.8434
loss,Gstringslim,darius,52,62,4,0,147.8,147158,Sapetri,graves,48,271,8,38,174,33078,AlexanderSa1,brand,45,134,2,0,85.5,356,Plunberg,pantheon,50,161,180,53,133.1,435116,INeedGames,nautilus,62,81,4,25,27.8,11431,RachelMarcu,sion,58,24,14,50,222.5,26932,MetaIzone,amumu,47,179,41,42,141.9,177014,C9 Fugde,ziggs,48,110,2,50,108.5,8244,RnbwRiceCake,caitlyn,63,144,136,64,204.6,617672,SlideTalentz,thresh,54,149,1,100,20,34303,0.8250,2.0269,1.6745,2.5077,1.2713,1.2172,2.0036,2.2940,3.4578,4.6720
loss,Nopou,sion,48,166,7,71,215.3,29369,InfernoJaguar18,nunu,50.72,139.16,0,51.75,0,0,Grimba,sylas,50,211,8,50,154,44517,Zkenic,samira,46,170,29,31,166.7,434138,FixClientPlease,rell,49,41,1,0,40,15825,MetabeeKiller,urgot,54,294,177,53,215.1,543671,Nüt Blaster 69,ekko,53,375,23,48,150.6,20228,Masked Rider,azir,47,387,5,40,141.6,20485,dajibazizi,sivir,48,199,5,60,167.4,10220,Cøvid NineTeemo,thresh,48,21,10,60,43.3,15020,1.8466,2.64,1.6393,1.6988,1.3310,2.2376,2.2167,0.9138,2.8850,2.7418
loss,SingedonTops,singed,51,523,509,52,204.3,1004046,sweety snowball,vi,50.72,139.16,0,51.75,0,0,Zaltarya,yasuo,52,222,3,33,184,130383,Elite Summoner,kogmaw,51,113,5,60,142.6,19450,uwu Zeri,nautilus,34,56,3,100,45.3,69507,Chriš Hansen,mordekaiser,50,407,60,47,184.9,335391,Gwen Futas Milk,kayn,56,254,23,57,197.4,342647,DarkSE1949,kayle,44,108,9,56,203.8,15514,Brutus Khan,ziggs,53,32,3,33,143.3,25177,Neverlambs,heimerdinger,45,159,42,55,41.3,28816,1.3641,2.64,1.7967,2.7762,3.8937,2.4769,2.6564,2.4036,1.6137,2.1242
win,Kawn14,nasus,51,326,5,80,150,131774,ManBearPigElite,kayn,50,286,115,57,182.8,601611,Playboi Kaiii,sylas,53,17,5,60,147.4,45077,PrXiMo,karthus,47,324,299,49,203.5,2130850,ZoelOc,soraka,47,70,20,70,18.8,14487,6canongirl,garen,43,56,42,48,169.5,171241,sausyman5,rengar,49,99,9,67,201.2,35276,Dannyboi417,qiyana,65,34,6,67,165.7,8482,SonGoku9,jhin,69,16,11,73,160.7,246879,4FP,thresh,52,187,3,0,32.3,22626,3.9086,2.69100,2.8680,2.5279,2.0007,2.0367,2.54112,2.4895,5.0890,1.2307
loss,BRUHCRANK,alistar,40,10,4,50,184,7308,obikiddy,kayn,47,144,19,42,191.5,143957,Jean Lafittë ,velkoz,52,46,26,50,144.6,157736,Le Condor,xayah,37,35,12,33,194.6,123582,GoldenWoltriever,maokai,51,249,55,46,134.6,619245,Àkÿri,pantheon,48,33,2,100,149.5,14814,Herroisnothere,zac,51,188,38,42,159.1,141915,TheStepDaddy,xerath,51,140,85,60,199.2,893042,Gromp BFF,gwen,52,75,72,56,196,98309,JRicanXx,seraphine,57,63,7,71,64,7648,2.0843,2.5268,2.9452,2.4366,3.3135,3.30100,3.6253,3.4572,1.9663,1.9636
loss,DoUbLe whAt,jax,50.72,139.16,0,51.75,0,0,DoggishBroom,briar,49,241,11,64,188,7680,michaele028,lissandra,46,76,15,60,159.3,192265,npiTiffanie,ezreal,20,10,1,0,215,137,b1gb00by,shaco,44,101,77,47,35.8,102820,whitehuman1,nasus,62,13,1,100,220,12767,SummumBonum ,ekko,50.72,139.16,0,51.75,0,0,DejamePensar,zyra,56,179,50,54,158.9,328209,Merlin135,caitlyn,49,134,72,60,194.8,247076,franticfools,nami,59,17,10,60,11.3,213764,2.64,1.8675,3.5367,2.5040,2.5926,4.6780,2.64,3.8855,2.3580,3.1914
loss,Dynamic Skull,yorick,38,21,7,57,204.4,58717,kileysbf,nidalee,37,46,3,33,126.7,7028,Lvergepua,tristana,59,73,7,29,215.7,5129,Subtillond,sivir,55,183,3,67,194,8340,SinPië,heimerdinger,55,231,30,70,45.3,71489,MR RIC,riven,53,384,54,50,225.2,131149,ShRoOmUs1206,nunu,50.72,139.16,0,51.75,0,0,XxovechkinxX,katarina,51,137,3,100,157,251450,raze6244,kaisa,55,135,39,62,223.1,39094,Maître Gobelin,rakan,50,117,20,65,35,181971,1.0537,1.6937,1.7484,2.0063,2.0645,2.3357,2.64,3.9077,3.76112,4.9209
loss,StarPlatnium,irelia,55,94,6,67,170.5,39008,135932587,jax,51,341,5,20,178.2,52573,Desagnat,taliyah,57,74,21,57,168.7,12263,Triggered2G,ezreal,53,80,9,56,200.8,20163,Thicccbrah,senna,52,192,162,51,35,857257,Saqaevusi,nasus,52,89,17,71,182,8898,8LS RICH,ekko,46,24,4,50,178.8,11722,yapph,tristana,51,338,11,64,248.6,24820,OrngJuiz,caitlyn,52,157,71,54,199.7,72546,Bestial Turtle,zyra,52,415,67,57,33.6,344505,1.2628,2.0080,3.6283,3.1060,3.0538,2.4949,2.39103,1.8795,2.6075,2.1641
loss,Jookie,sett,39,80,10,20,135,16011,Finlup,nunu,50.72,139.16,0,51.75,0,0,L9 FOX,zoe,29,7,1,0,71,439,NuieG,ezreal,48,95,20,60,211.8,227185,Thenieceoftime,annie,49,85,5,80,26.8,7986,AvogadrosToast,jax,47,32,28,50,201,210657,bigpapayi,xinzhao,50,220,73,52,160.7,388552,Its Sky Daddy,pantheon,91,11,7,100,153,17083,SojaBoi,xayah,50,153,7,29,132.4,356951,hoetteok,sona,55,128,41,63,11.7,126121,1.4959,2.64,2.25100,4.1569,3.8420,1.7965,2.3794,3.02146,1.2531,4.1516
loss,Aspect Legend,ornn,49,102,23,52,185.1,29804,Snarkyboy123,shyvana,44,103,13,31,228.2,281591,Jessica Jung,cassiopeia,47,206,7,29,196.7,161084,DougzFunny,ezreal,50,460,7,57,206,21731,Sassy Moogle,karma,52,66,8,38,24.6,37654,YoRHa Type 1819,kayle,51,423,13,54,308.3,606485,MailMan1,volibear,50.72,139.16,0,51.75,0,0,MisterMikNasty,yasuo,49,168,10,40,166.5,389275,SuperSteef,missfortune,51,436,8,50,159.1,208338,I AM MOAK,maokai,51,739,12,67,66.3,16111,3.2345,1.8664,2.2360,3.2481,2.0416,3.0565,2.64,1.4666,2.4260,1.6124
loss,BuDTeK,illaoi,46,108,1,0,90,12624,a faceless troll,nunu,50.72,139.16,0,51.75,0,0,Exo aint it ,ahri,52,63,78,58,162.2,290765,Se4n,jhin,52,348,162,54,184.4,209039,KorDaemul,senna,41,17,4,75,67.3,148222,Exhibit One,teemo,51,197,15,53,162.5,97992,Fengarii,warwick,54,104,9,67,131.3,564894,Gurchh,kennen,56,167,46,63,172.6,36283,Biden Boy,vayne,41,44,8,50,144.8,67454,Murasaki no Tora,rakan,51,79,3,100,27.7,39928,0.7530,2.64,3.0562,2.3988,2.5735,1.5938,3.1054,2.5262,2.0661,4.1710
loss,RAYOMCQUEEN95,swain,45,181,1,0,46,4754,quid quo pro,graves,60,10,5,60,184,75255,tutillo123,zoe,41,39,12,42,199.4,245749,IMAZOOKEEPER,jhin,46,37,3,0,171,449,Itwasntmetoday,garen,50,66,36,50,231,94805,Throw God,fiora,52,320,3,67,180.3,120528,Instaloss,amumu,52,230,50,60,161.3,444922,Sweet Yams,neeko,51,297,29,45,153.8,89349,Dohontas,varus,53,191,90,63,171.9,117274,beyonddd123,velkoz,48,428,56,46,48.8,59263,1.0000,4.8252,2.8688,2.8053,2.2266,0.7317,2.9561,2.2956,2.1976,1.9041
win,DasGomo,pantheon,47,153,23,52,151.9,31169,EmelyLuesc,evelynn,29,17,7,29,136.4,3582,S0uthPaw123,vladimir,56,77,1,100,168,17013,ehmhscdx,jinx,50.72,0,1,100,220,983,Zenfuchi,garen,48,465,78,58,195.6,563983,BallsColin,sion,56,16,11,55,191.9,84961,Konalei,ekko,53,228,7,29,155.9,25430,Briars Feet Pic,veigar,42,50,10,30,194.7,77562,Buntou,jhin,48,218,89,48,205.2,278407,Pyaasa,zyra,51,462,5,40,46.8,78408,2.0578,1.7864,1.1130,2.1070,2.1964,0.7951,2.1757,2.7793,3.2292,1.9028
win,chlpdamage,shen,50.72,139.16,0,51.75,0,0,Zhoutai,rengar,50.72,139.16,0,51.75,0,0,Pilinuts,zoe,50.72,139.16,0,51.75,0,0,AIDNN,lucian,51,120,9,56,151.7,36754,giennstein,thresh,50.72,0,2,0,42,1311,Dysclosure,sion,44,165,2,0,169,88035,crystaldragon434,vi,47,156,2,50,162,17726,Tides,orianna,67,30,11,73,103.9,76016,RizzOnMe,vayne,43,75,27,37,157.3,200024,Nevard dxdx,nautilus,50.72,139.16,0,51.75,0,0,2.64,2.64,2.64,2.3760,2.6750,0.5000,1.0745,3.9145,2.2950,2.64
win,Rocket Turtle,gragas,53,113,1,0,149,6612,No1No2 ShaoJi,graves,70,10,23,78,176.5,79009,1thousandMinus7,galio,45,47,1,0,195,52057,CapricornQi,kaisa,50,203,34,62,202.4,100460,Huàn Huàn ,lulu,69,35,4,50,21,106491,AmS Magical,aatrox,67,12,6,50,188.8,21408,Overt Veret,viego,50,146,23,61,201.1,87340,Shiroha Akari,sylas,54,196,19,68,164.8,27150,maomao112,kalista,46,234,2,100,214,5087,Myriads,neeko,50,6,1,100,38,97316,2.0020,4.0185,2.4030,3.68108,5.9225,2.3558,3.27118,2.0846,4.86110,4.0020
loss,GrimTimbers,yorick,50,68,60,52,175.1,86419,Sevolin,belveth,49,105,11,27,200.5,57789,Newjeans KPOP,kayle,48,331,1,0,127,6607,ChocolateChe,caitlyn,56,77,51,65,191.5,32607,DivineRetro,swain,54,28,6,50,58.2,9981,Zhyfydo,tryndamere,53,106,7,29,244.4,6674,Jotz,gragas,54,136,4,75,164.3,3271,Shrimp Ready,yasuo,48,121,26,23,209.2,42570,hydr0guy,ashe,56,72,115,53,131.6,1559623,rosayyyyyyyyyyyy,nami,53,220,99,55,13,2428497,1.3151,2.5370,0.5620,2.8070,2.1337,0.8137,6.07113,1.4471,2.6973,3.7419
loss,R4N IT D0WN,tahmkench,48,287,2,100,201.5,22754,LegitRandom,masteryi,48,25,1,0,173,13477,ZyraPutSeedsInMe,neeko,50.72,139.16,0,51.75,0,0,JuanShotLoL,kaisa,50.72,139.16,0,51.75,0,0,Remlicity,nautilus,49,55,8,38,37.4,6169,RaCaMD,garen,57,42,31,65,208.7,140950,ITSALLDAIJOUBU,sylas,51,39,1,100,170,4858,prosmith34,orianna,50.72,139.16,0,51.75,0,0,jacarush,missfortune,54,168,105,60,186.5,272056,thic goth girl,senna,50,28,3,100,16,15923,4.0085,0.9080,2.64,2.64,1.2816,3.3677,23.00110,2.64,2.0080,4.9483
win,firemike,camille,57,42,9,44,152.1,107519,Corr,ekko,50.72,139.16,0,51.75,0,0,Armadill0,ahri,52,27,19,68,196,24966,IMadeAPoopies,ezreal,33,6,7,86,196.6,105256,beetknee,velkoz,57,14,93,54,32.8,517949,cloudrazor,malphite,55,142,118,60,169,143073,GoRockyGo,nocturne,55,84,147,56,168.6,601427,JcRoughriders,brand,50,58,134,56,168,1053976,Musty,vayne,53,185,36,61,196.7,278653,PopoDK,seraphine,35,54,1,0,67,467,1.8848,2.64,2.1353,6.1261,2.5842,3.0355,3.3083,2.0162,2.0078,0.2100
win,Licor de Café,vayne,46,99,5,60,190,5120,Nohviis,pyke,29,24,2,0,28,47069,nırvana,sylas,50,188,5,80,146,7206,Sihaaan,jhin,49,198,49,53,181.7,252338,Graves AP,nunu,50.72,139.16,0,51.75,0,0,Iegendary,shen,52,791,27,56,142.7,85866,BootyBlake,briar,53,182,19,42,163.2,12038,Aetherhae,vex,50.72,139.16,0,51.75,0,0,MdaaaaO,lucian,51,298,1,100,101,12936,Neeko My Cousin,renata,50.72,139.16,0,51.75,0,0,2.3264,1.8695,2.5994,3.21101,2.64,2.3348,1.4280,2.64,7.0,2.64
loss,Lord Cat II,chogath,48,103,58,57,154.9,525040,Smooth Brain Boy,nunu,50.72,139.16,0,51.75,0,0,MsBabyBear,malzahar,55,198,1,0,134,21263,MinkaMonka,samira,46,113,67,51,149.3,489896,Tactile32100,leona,48,61,9,56,26.9,64826,chicha125,yasuo,32,25,4,75,154.8,103964,boubou alex,shaco,49,67,50,56,149.8,834906,Duw,yone,52,274,262,53,189.7,889034,A BOT,ezreal,72,29,4,100,201.5,5249,P3rmaBranned,anivia,45,141,12,50,29.8,8607,1.4768,2.64,0.5020,2.1091,1.6719,1.0430,2.94103,2.5771,7.29180,1.5640
loss,É o Baiacu,alistar,58,36,2,50,81.5,11761,É o Jatuarana,zeri,56,149,2,0,117,3116,Pyke OX,skarner,49,175,1,0,90,258,É o Escuro,blitzcrank,50,173,3,0,85.7,13149,Loff,hecarim,48,250,1,100,207,34968,Tsukisaur,kayle,53,173,1,100,137,5635,ChrisPlaysTwitch,trundle,25,12,6,33,149.5,8609,FailedMurder,malphite,44,36,2,50,175.5,1587,Cømbo,samira,64,25,25,68,180.1,374862,memrgotyomom,jarvaniv,47,19,2,50,33.5,31995,4.8925,0.9030,1.5750,1.9273,3.60220,1.0020,1.3325,4.0055,2.86105,4.5755
loss,raidens1mp,yone,57,172,10,60,232.7,26230,ZZZPAN02,sylas,51,246,118,53,135.3,218850,Aneenahiephib,xerath,51,170,21,48,154.4,23884,TakaDxD,ashe,57,42,4,25,207.3,8368,MoreMinionsPls,alistar,33,6,6,33,29.7,7193,Chunkybitz,garen,48,64,6,50,192.2,209829,Bob the Bro,vi,44,63,38,47,182.2,318694,mrhank305,akali,47,43,22,50,146.7,57669,Ferråhri,kaisa,56,27,13,54,175,15288,crazyindian203,leona,52,245,120,65,27.8,871139,2.1354,3.2684,2.7075,1.8588,3.6720,1.2747,1.8763,2.4484,2.1987,2.7721
loss,schmell,garen,50.72,139.16,0,51.75,0,0,Captain Corgi,udyr,53,86,67,55,196.8,1976410,LoneOneZ,yasuo,48,245,9,67,214.2,123962,Hyphaaa,caitlyn,51,167,7,43,196.9,11635,Dubsss,rakan,50.72,139.16,0,51.75,0,0,YejIU,riven,49,41,4,25,209.3,247913,Cpt Von LongDong,briar,49,93,15,67,175.5,12234,Bnchara,katarina,45,109,84,45,131.5,128779,WindsOfDarkness,kaisa,50,196,27,44,214.4,157230,thebetoofandain,poppy,50.72,139.16,0,51.75,0,0,2.64,2.3866,2.0059,1.7587,2.64,1.2953,2.0591,1.9384,2.0580,2.64
loss,Piastoifemegg,pantheon,38,8,7,43,206.7,5245,She says no,kayn,52,220,4,25,170.3,6214,ivanovk2,azir,52,44,32,53,169.7,125269,Crazy Ostrich,ashe,52,262,218,53,167.8,973374,Yogurt Smoothie,swain,56,280,2,0,74,29084,Johnny from GGST,sion,49,195,3,100,208.7,19310,AmCan,shyvana,43,23,2,100,274,4968,Baic1,talon,47,15,7,71,187.3,166712,PlummmSauce,zeri,44,45,2,100,198.5,4654,Daeneiris,xerath,53,161,6,100,32,31151,1.70106,1.9470,2.5256,1.7957,1.3525,2.9357,7.14130,2.95117,2.9295,2.4027
loss,th3stankinator,mordekaiser,46,26,1,0,146,18988,SirBarneyz,shaco,50,335,5,40,124.4,272392,J1N97,sylas,50,10,1,0,136,35555,wonton lee,teemo,49,148,3,67,180.7,2461,Sephiroth Toes,karma,55,381,74,57,28,0,Blazicus,malphite,49,160,15,53,182.3,35830,Choppi,leesin,51,180,3,33,189.3,70789,Qaib,katarina,50,151,66,55,167.6,1474533,nougee,ezreal,51,302,9,44,147,195398,T1 Kai sa,janna,47,135,4,50,17,29581,0.3300,2.0036,0.2920,1.6867,3.6823,3.2163,3.2477,2.36116,2.0061,2.7513
